cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,intinc,eintexp,nim,elnatr,nonii,ifiduc,iserchg,igltrad,idothnii,nonix,esal,epremagg,IDEOTH,idpretx,iglsec,itax,ibefxtr,extra,NETINBM,NETIMIN,netinc,ntlnls,eqcdiv,eqcstkrx,noij
"58602","0","3596250","3596269","RELIANCE BANK","Faribault","MN","55021","12/31/2021","5/18/2022","NM","2300 30th St. N.W.","RELIANCE BCORP INC","1","0","0","4","1","Rice","","","8/13/2007","8/13/2007","4/16/2009","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","https://www.reliancebankmn.com","8702","789","7913","490","1289","0","154","","1135","4962","3127","293","1542","3750","0","402","3348","0","3348","0","3348","-213","0","119","3348"
"30117","4776","743679","3788783","RELIANCE SAVINGS BANK","Altoona","PA","16601","12/31/2021","5/18/2022","SB","1119 Twelfth St.","RELIANCE BCORP,MHC","9","0","0","8","0","Blair","11020","Altoona, PA","1/1/1939","11/26/1940","1/1/2017","Stock","0","0","FDIC","DIF","New York","NEW YORK","Wexford","Philadelphia","Northeastern","Northeast","0","1","http://www.reliancebank.com","19427","2837","16590","-300","6029","0","488","","5541","15543","8463","1306","5774","7376","-1","1579","5796","0","5796","0","5796","211","0","0","5796.79"
"9299","12520","466044","1202258","RELIANCE STATE BANK","Story City","IA","50248","12/31/2021","5/18/2022","NM","606 Broad St.","AMES NATIONAL CORP","2","0","0","2","0","Story","11180","Ames, IA","1/28/1928","1/1/1934","4/27/2012","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","http://www.RSBIowa.com","8277","870","7407","150","909","0","183","0","726","4072","2321","231","1520","4094","26","928","3192","0","3192","0","3192","148","1790","0","3171.46"
"58366","0","3415463","3729562","RELIANT BANK","Brentwood","TN","37027","12/31/2021","5/18/2022","SM","1736 Carothers Pkwy","RELIANT BCORP INC","30","0","1","4","0","Williamson","34980","Nashville-Davidson-Murfreesboro-Franklin, TN","8/14/2006","8/14/2006","4/1/2020","Stock","0","0","FED","DIF","Dallas","DALLAS","Nashville","Atlanta","Southern","Southeast","0","0","","136986","14154","122832","0","28522","0","1375","","27147","85165","51348","8737","25080","66189","5517","12855","58851","0","58851","1105","57746","806","20050","2013","54327.06"
"19371","11395","49241","2267665","RELYANCE BANK, NATIONAL ASSOCIATION","Pine Bluff","AR","71611","12/31/2021","5/18/2022","N","912 S. Poplar St.","JEFFERSON BANCSHARES INC","20","0","0","4","0","Jefferson","38220","Pine Bluff, AR","2/11/1965","2/11/1965","6/17/2015","Stock","0","1","OCC","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Southeast","0","1","www.Rely.Bank","41183","2282","38901","2005","9748","1567","2903","","5278","32043","17077","4813","10153","14601","0","3416","11185","0","11185","0","11185","69","0","0","11185"
"12437","11471","749242","1098844","RENASANT BANK","Tupelo","MS","38804","12/31/2021","5/18/2022","NM","209 Troy St","RENASANT CORP","169","0","1","4","0","Lee","","","2/27/1904","1/1/1934","11/16/2021","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Jackson Ms","St. louis","Southern","West","0","0","www.renasant.com","468656","29112","439544","-1668","229805","7740","34863","0","187202","431814","280627","45372","105815","239203","2167","51731","189639","0","189639","0","189639","10273","80965","0","187927.07"
"27332","9822","1216321","1398807","REPUBLIC BANK","Philadelphia","PA","19102","12/31/2021","5/18/2022","NM","50 S. 16th St, # 2400","REPUBLIC FIRST BCORP INC","34","0","1","4","0","Philadelphia","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","9/6/1988","9/6/1988","5/18/2012","Stock","0","0","FDIC","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","0","1","www.MyRepublicBank.com","149160","18377","130783","5750","30956","0","3129","0","27827","119220","56689","23638","38893","36769","424","9365","27828","0","27828","0","27828","-239","0","0","27493.04"
"23627","9509","316840","1097025","REPUBLIC BANK & TRUST COMPANY","Louisville","KY","40202","12/31/2021","5/18/2022","NM","601 W. Market St.","REPUBLIC BCORP INC","43","0","1","4","0","Jefferson","31140","Louisville-Jefferson County, KY-IN","1/11/1982","1/11/1982","5/1/2020","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Louisville","St. louis","Central","Southeast","0","0","http://www.republicbank.com","226064","5160","220904","14871","90158","0","12486","61","77611","186347","109712","19197","57438","109844","-69","23791","85984","0","85984","0","85984","11429","26800","2786","86038.51"
"58271","0","3596894","5591905","REPUBLIC BANK OF ARIZONA","Phoenix","AZ","85012","12/31/2021","5/18/2022","NM","645 E Missouri Ave","RBAZ BCORP INC","2","0","0","4","0","Maricopa","38060","Phoenix-Mesa-Scottsdale, AZ","4/30/2007","4/30/2007","9/13/2018","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Phoenix","San Francisco","Western","Western","0","1","https://www.republicbankaz.com/","7540","761","6779","176","375","0","221","","154","4233","2233","417","1583","2745","-7","624","2114","0","2114","0","2114","-68","0","24","2119.53"
"19333","12444","671334","1201194","REPUBLIC BANK OF CHICAGO","Oak Brook","IL","60523","12/31/2021","5/18/2022","NM","2221 Camden Court","REPUBLIC BCORP CO","19","0","0","4","0","Du Page","16980","Chicago-Naperville-Elgin, IL-IN-WI","12/1/1964","12/1/1964","10/18/2017","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","WWW.REPUBLICEBANK.COM","80639","4129","76510","-3000","23144","0","17611","0","5533","46053","21517","5678","18858","56601","1283","16078","41806","0","41806","0","41806","1771","12000","0","40792.43"
"34803","0","2716088","3136405","RESOURCE BANK","Covington","LA","70433","12/31/2021","5/18/2022","NM","70533 Hwy. 21","RESOURCE BANKSHARES INC","11","0","0","4","0","Saint Tammany","35380","New Orleans-Metairie, LA","7/20/1998","7/20/1998","11/16/2021","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","http://www.resource.bank","34107","1984","32123","41","1772","0","316","","1456","22341","14268","2089","5984","11513","0","2232","9281","0","9281","0","9281","-22","9904","0","9281"
"3701","9929","235530","1207945","RESOURCE BANK, NATIONAL ASSOCIATION","Dekalb","IL","60115","12/31/2021","5/18/2022","N","555 Bethany Rd.","RESOURCE BANCSHARES INC","13","0","0","8","1","De Kalb","16980","Chicago-Naperville-Elgin, IL-IN-WI","10/1/1901","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","www.resourcebank.com","22106","1011","21095","375","7656","1122","1052","","5482","20858","13624","2424","4810","7518","1938","436","9020","0","9020","0","9020","473","3300","0","7178.9"
"28315","1351","256076","","RG BANK, A SAVINGS AND LOAN ASSOCIATION","Monte Vista","CO","81144","12/31/2021","5/18/2022","SA","901 1st Ave.","","3","0","0","5","0","Rio Grande","","","1/1/1905","9/17/1951","2/10/2021","Non-Stock","0","0","FDIC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","www.rgbank.bank","5043","404","4639","72","496","0","88","","408","4242","2082","398","1762","821","0","118","703","0","703","0","703","1","0","0","703"
"16032","12039","195111","3271230","RHINEBECK BANK","Rhinebeck","NY","12572","12/31/2021","5/18/2022","SB","6414 Montgomery St","RHINEBECK BCORP MHC","19","0","0","4","0","Dutchess","39100","                                        39100","4/12/1860","7/1/1943","3/12/2021","Stock","0","0","FDIC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","http://www.rhinebeckbank.com","43696","4256","39440","-3667","7274","0","813","","6461","34487","19747","4373","10367","15894","-4","3433","12457","0","12457","0","12457","407","0","-304","12460.16"
"15092","0","331544","2737971","RICHLAND COUNTY BANK","Richland Center","WI","53581","12/31/2021","5/18/2022","NM","195 W. Court St.","RICHLAND COUNTY BANCSHARES INC","1","0","0","7","1","Richland","","","1/1/1881","4/12/1935","9/18/2013","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","0","1","http://www.richlandcountybank.com","3440","174","3266","100","394","0","102","","292","2341","1308","305","728","1219","83","4","1298","0","1298","0","1298","3","955","0","1215"
"1675","0","83852","1127717","RICHLAND STATE BANK","Bruce","SD","57220","12/31/2021","5/18/2022","NM","602 1st St.","BRYANT BANCSHARES INC","1","0","0","7","1","Brookings","","","1/1/1927","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","1","http://www.richlandstate.org","1845","214","1631","241","1680","0","11","","1669","1808","1192","134","482","1262","0","43","1219","0","1219","0","1219","0","550","0","1219"
"11817","0","40033","2782609","RICHTON BANK & TRUST COMPANY","Richton","MS","39476","12/31/2021","5/18/2022","NM","114 S. Front St.","CENTON BCORP INC","2","0","0","7","1","Perry","25620","Hattiesburg, MS","1/1/1931","1/1/1934","11/16/2021","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Jackson Ms","Atlanta","Southern","West","0","1","www.richtonbank.com","1522","103","1419","500","2211","0","209","","2002","2312","1072","258","982","818","0","0","818","0","818","0","818","1","0","0","818"
"16026","11235","859712","","RIDGEWOOD SAVINGS BANK","Ridgewood","NY","11385","12/31/2021","5/18/2022","SB","7102 Forest Ave.","","38","0","0","4","0","Queens","35620","New York-Newark-Jersey City, NY-NJ-PA","6/18/1921","7/1/1943","1/1/2018","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","www.ridgewoodbank.com","166753","37095","129658","-204","13044","0","2279","0","10765","101865","59329","18514","24022","41041","15377","12776","43642","0","43642","15","43627","345","0","0","31494.17"
"25886","0","956750","3193033","RIO BANK","Mcallen","TX","78501","12/31/2021","5/18/2022","NM","701 E Expwy. 83","RIO FINANCIAL SERVICES INC","15","0","0","4","0","Hidalgo","32580","McAllen-Edinburg-Mission, TX","2/11/1985","2/11/1985","9/29/2021","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","riobk.com","28597","2212","26385","650","6273","171","2609","","3493","23265","11665","4533","7067","8743","0","1799","6944","0","6944","0","6944","45","1150","3351","6944"
"14995","12843","279842","2486813","RIVER BANK","Stoddard","WI","54658","12/31/2021","5/18/2022","NM","145 N. Main St.","RIVER HOLDING CO","15","0","0","4","1","Vernon","","","10/11/1911","1/1/1934","1/1/2020","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","0","1","https://www.riverbank.biz","34211","5860","28351","1854","1464","0","382","","1082","10622","6609","1270","2743","17339","0","1205","16134","0","16134","0","16134","-5","6653","0","16134"
"58255","0","3437157","4422851","RIVER BANK & TRUST","Prattville","AL","36066","12/31/2021","5/18/2022","NM","2611 Legends Dr.","RIVER FINANCIAL CORP","18","0","0","4","0","Autauga","33860","Montgomery, AL","4/3/2006","4/3/2006","10/31/2019","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Montgomery","Atlanta","Southern","Southeast","0","1","http://www.riverbankandtrust.com","71798","4045","67753","4744","15348","0","2114","0","13234","43505","27189","3519","12797","34852","-607","7656","26589","0","26589","0","26589","624","3000","180","27068.53"
"18983","13753","253468","","RIVER CITY BANK","Sacramento","CA","95833","12/31/2021","5/18/2022","NM","2480 Natomas Park Dr.","","11","0","0","4","0","Sacramento","40900","Sacramento-Roseville-Arden-Arcade, CA","12/16/1963","12/16/1963","9/23/2019","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Sacramento","San Francisco","Western","Western","0","1","http://www.rivercitybank.com","102816","12595","90221","10500","11916","0","857","0","11059","28701","17538","2567","8596","62936","0","18461","44475","0","44475","0","44475","-240","1860","1624","44475"
"58289","0","3445901","3923539","RIVER CITY BANK","Rome","GA","30165","12/31/2021","5/18/2022","NM","228 N. 2nd Ave.","RCB FINANCIAL CORP","1","0","0","4","0","Floyd","40660","Rome, GA","5/23/2006","5/23/2006","2/26/2014","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","http://www.rivercity.bank","7666","256","7410","250","2158","144","217","","1797","7492","4554","839","2099","1826","497","545","1778","0","1778","0","1778","296","0","0","1385.37"
"26703","15916","396244","1119404","RIVER CITY BANK, INC.","Louisville","KY","40202","12/31/2021","5/18/2022","NM","500 S. 6th St.","FIRST BRECKINRIDGE BANCSHARES","6","0","0","4","0","Jefferson","31140","Louisville-Jefferson County, KY-IN","6/26/1986","6/26/1986","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Louisville","St. louis","Central","Southeast","0","1","www.rivercitybankky.com","13939","1497","12442","0","1913","0","234","0","1679","9305","5177","1336","2792","5050","0","1098","3952","0","3952","0","3952","-31","1250","0","3952"
"16840","0","955753","2519805","RIVER FALLS STATE BANK","River Falls","WI","54022","12/31/2021","5/18/2022","NM","124 S. 2nd St.","RIVER FALLS BANCSHARES INC","1","0","0","5","1","Pierce","33460","Minneapolis-St. Paul-Bloomington, MN-WI","10/3/1949","10/3/1949","3/14/2018","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Eau Claire","Minneapolis","Central","Central","0","1","https://www.rfstatebank.com","3627","230","3397","25","1016","0","64","","952","2784","1695","216","873","1604","65","8","1661","0","1661","0","1661","-6","905","0","1596"
"58276","0","3451050","5116353","RIVER VALLEY COMMUNITY BANK","Yuba City","CA","95993","12/31/2021","5/18/2022","NM","1629 Colusa Hwy.","RIVER VALLEY COMMUNITY BCORP","4","0","0","4","0","Sutter","49700","Yuba City, CA","6/26/2006","6/26/2006","8/11/2015","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Sacramento","San Francisco","Western","Western","0","1","http://www.myrvcb.com","16520","617","15903","151","764","0","398","","366","8960","5469","937","2554","7556","96","2085","5567","0","5567","0","5567","108","0","0","5491.16"
"31711","7368","29476","","RIVERBANK","Pocahontas","AR","72455","12/31/2021","5/18/2022","NM","203 W Broadway St","","3","0","0","2","0","Randolph","","","7/25/1974","7/25/1974","11/16/2021","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Southeast","0","1","eriverbank.com","4862","920","3942","259","235","15","56","","164","1877","872","196","809","2041","0","335","1706","0","1706","0","1706","-1","367","0","1706"
"58322","0","3438958","3438967","RIVERBANK","Spokane","WA","99202","12/31/2021","5/18/2022","NM","202 E. Spokane Falls Blvd, #","RIVERBANK HOLDING CO","3","0","0","4","0","Spokane","44060","Spokane-Spokane Valley, WA","5/22/2006","5/22/2006","8/12/2015","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Seattle","San Francisco","Western","West","0","1","http://www.riverbankonline.com","7491","306","7185","0","314","0","31","","283","5850","3994","603","1253","1649","0","-260","1909","0","1909","0","1909","-642","172","0","1909"
"6662","0","371223","1070541","RIVERHILLS BANK","Milford","OH","45150","12/31/2021","5/18/2022","NM","553 Chamber Dr.","NEW RICHMOND BCORP","5","0","0","4","0","Clermont","17140","Cincinnati, OH-KY-IN","11/17/1904","1/1/1934","12/31/2021","Stock","0","0","FDIC","DIF","Chicago","KANSAS CITY","Columbus","Cleveland","Central","Central","0","1","www.rhb24.com","10623","762","9861","900","3710","0","238","","3472","9569","5483","482","3604","3102","260","442","2920","0","2920","0","2920","1026","500","0","2693.8"
"8234","0","573335","1082786","RIVERHILLS BANK","Vicksburg","MS","39183","12/31/2021","5/18/2022","NM","1400 Hwy. 61 N","RIVERHILLS CAPITAL CORP","4","0","0","7","1","Warren","","","2/1/1890","1/1/1934","11/16/2021","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Jackson Ms","Atlanta","Southern","West","0","1","https://www.riverhillsbank.com","12451","1601","10850","330","3062","0","1253","","1809","7374","4523","778","2073","6208","-11","0","6197","0","6197","0","6197","148","3450","0","6208"
