cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,lnlsnet,lnatres,lnlsgr,lncontra,idlnls,lnre,lnredom,lnrecons,lnrenres,LNRENROW,LNRENROT,lnremult,lnreres,lnreag,lnrefor,lnag,lnci,lncinus,lncon,lncrcd,lnconrp,LNAUTO,lnconoth,lnotci,lnfg,lnmuni,idothlns,ls,lndepac,lncomre,lnrenus,LNPLEDGE,rslnltot,rslnls,LNRECNFM,LNRECNOT,RB2LNRES,lnlsgrf
"29331","3293","67870","5587421","TC FEDERAL BANK","Thomasville","GA","31792","12/31/2021","5/18/2022","SA","131 S Dawson St","TC BANCSHARES INC","2","0","1","4","0","Thomas","","","1/1/1934","1/28/1935","7/20/2021","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","www.tcfederal.com","269149","4184","273333","0","273333","250993","250993","24236","92529","17968","74561","19417","112373","2438","","0","21404","","909","0","126","136","647","28","","0","28","0","0","8631","","25000","431","105","5715","18521","3190",""
"34535","0","2687487","","TCM BANK, NATIONAL ASSOCIATION","Tampa","FL","33607","12/31/2021","5/18/2022","N","3501 E. Frontage Rd.","","1","0","0","3","0","Hillsborough","45300","Tampa-St. Petersburg-Clearwater, FL","5/18/1998","5/18/1998","2/24/2020","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Tampa","Atlanta","Southern","Southeast","0","0","http://www.icbabancard.org","267568","11489","279057","0","279057","0","0","0","0","0","0","0","0","0","","0","79580","","199477","199477","0","0","0","0","","0","0","0","0","0","","0","375","375","0","0","3735",""
"33947","0","2121196","1238565","TD BANK USA, NATIONAL ASSOCIATION","Wilmington","DE","19808","12/31/2021","5/18/2022","N","2035 Limestone Rd.","TORONTO-DOMINION BANK THE","1","0","0","9","0","New Castle","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10/13/1994","10/13/1994","3/13/2013","Stock","0","0","OCC","DIF","New York","WASHINGTON","Claymont","Philadelphia","Northeastern","Northeast","0","0","www.td.com/us/en/personal-banking/","8283497","811749","9095246","0","9095246","61378","61378","16754","6225","3789","2436","34712","3687","0","","0","27873","0","8983804","8983804","0","0","0","22191","","14830","7361","0","0","3526","0","0","96169","96169","0","16754","145937",""
"18409","8115","497404","1238565","TD BANK, NATIONAL ASSOCIATION","Wilmington","DE","19808","12/31/2021","5/18/2022","N","2035 Limestone Rd.","TORONTO-DOMINION BANK THE","1158","1","1","9","0","New Castle","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","1/1/1852","7/1/1961","9/18/2017","Stock","0","1","OCC","DIF","New York","WASHINGTON","Claymont","Philadelphia","Northeastern","Northeast","0","0","www.td.com/us/en/personal-banking/","151718432","2133136","153851568","0","153851568","65077100","65077100","2793384","20293317","6356307","13937010","4666470","37314514","9415","0","110681","31019040","4361440","29213926","4569095","74707","24034422","535702","28430822","214555","14087602","9464645","4064020","600000","558956","398643","54738586","168489","20516","1295855","1497529","2283255","-1"
"30395","5275","389376","","TECUMSEH FEDERAL BANK","Tecumseh","NE","68450","12/31/2021","5/18/2022","SA","160 N 4th St.","","1","0","0","8","0","Johnson","","","1/1/1904","1/2/1958","7/21/2011","Non-Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","Western","0","1","www.tecfedbank.com","24397","354","24751","108","24859","21524","21524","81","972","917","55","108","16368","3995","","1925","852","","547","0","0","520","27","11","","0","11","0","0","0","","8604","0","0","81","0","0",""
"18216","0","857455","3951998","TEJAS BANK","Monahans","TX","79756","12/31/2021","5/18/2022","NM","1405 S. Stockton Ave.","SANDHILLS BANCSHARES INC","1","0","0","4","1","Ward","","","5/9/1960","5/9/1960","1/16/2013","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","www.mytejasbank.com","102686","1707","104393","0","104393","53567","53567","102","46546","2149","44397","75","2861","3983","","4768","41680","","4258","0","0","2956","1302","120","","117","3","0","0","0","","0","0","0","0","102","1589",""
"969","0","366247","","TEMPLETON SAVINGS BANK","Templeton","IA","51463","12/31/2021","5/18/2022","SM","103 S Main St","","2","0","0","2","0","Carroll","","","1/1/1923","1/1/1934","12/31/2008","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","http://www.templetonsavingsbank.com","89512","1732","91244","0","91244","60798","60798","1295","11100","1846","9254","0","18242","30161","","17154","10202","","2961","0","5","2176","780","128","","0","128","0","0","768","","0","33","33","1295","0","0",""
"30615","5636","415770","4585916","TEMPO BANK, A FEDERAL SAVINGS BANK","Trenton","IL","62293","12/31/2021","5/18/2022","SA","28 W Broadway","SUGAR CREEK FINANCIAL CORP","2","0","0","5","0","Clinton","41180","St. Louis, MO-IL","1/1/1889","10/27/1953","8/1/2021","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","www.tempobank.com","54317","244","54561","47","54608","54168","54168","430","965","0","965","1255","51356","162","","0","0","","440","0","0","440","0","0","","0","0","0","0","0","","52263","137","0","0","430","244",""
"20720","11594","479839","1142242","TENNESSEE STATE BANK","Pigeon Forge","TN","37863","12/31/2021","5/18/2022","SM","2210 Pkwy.","TENNESSEE STATE BANCSHARES INC","16","0","0","4","1","Sevier","","","6/19/1972","6/19/1972","5/31/2017","Stock","0","0","FED","DIF","Dallas","DALLAS","Knoxville","Atlanta","Southern","Southeast","0","1","www.tnstatebank.com","513331","7124","520455","0","520455","478068","478068","53987","232069","33707","198362","13234","178532","246","","23","24560","","16925","2064","0","1074","13787","878","","0","878","0","0","0","","164928","94","63","8356","45631","7002",""
"8533","12224","134455","1109487","TENSAS STATE BANK","Newellton","LA","71357","12/31/2021","5/18/2022","NM","307 Verona St.","TENSAS BANCSHARES INC","4","0","0","2","1","Tensas","","","1/1/1922","1/1/1934","11/16/2021","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Shreveport","Dallas","Southern","Western","0","1","http://www.tensas.com","85031","1150","86181","0","86181","48671","48671","1125","15275","9927","5348","333","20703","11235","","15440","15165","","2109","0","0","888","1221","4796","","4791","5","0","0","993","","86181","428","428","934","191","0",""
"26442","0","238737","","TERRABANK, NATIONAL ASSOCIATION","Miami","FL","33145","12/31/2021","5/18/2022","N","3191 Coral Way","","3","0","0","4","0","Miami-Dade","33100","Miami-Fort Lauderdale-West Palm Beach, FL","11/21/1985","11/21/1985","3/31/2006","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","0","1","www.terrabank.com","322421","3821","326242","0","326242","309005","309005","0","159951","39979","119972","48090","100964","0","","0","15766","","1388","1240","25","0","123","83","","0","83","0","0","0","","43023","0","0","0","0","3858",""
"17736","10938","697147","2861773","TERRE HAUTE SAVINGS BANK","Terre Haute","IN","47807","12/31/2021","5/18/2022","SB","533 Ohio St.","TERRE HAUTE SAVINGS MHC INC","8","0","0","8","0","Vigo","45460","Terre Haute, IN","12/1/1869","3/28/1957","5/1/2015","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","1","http://www.thsb.com","224175","3377","227552","0","227552","195629","195629","5369","74583","10123","64460","12027","98139","5511","","658","21478","","4867","0","6","4615","246","4920","","4647","273","0","0","234","","50319","305","65","569","4800","3377",""
"30836","5991","564977","3954681","TERRITORIAL SAVINGS BANK","Honolulu","HI","96813","12/31/2021","5/18/2022","SM","1000 Bishop St.","TERRITORIAL BCORP INC","30","0","0","5","0","Honolulu","46520","Urban Honolulu, HI","1/1/1921","7/2/1956","10/19/2017","Stock","0","0","FED","DIF","San Francisco","SAN FRANCISCO","San Francisco","San Francisco","Western","Western","0","1","WWW.TSBHAWAII.BANK","1302845","2669","1305514","1692","1307206","1298736","1298736","9615","8975","5694","3281","5468","1274678","0","","0","7880","0","578","0","357","0","221","12","","0","12","0","0","0","25758","1252017","552","0","7115","2500","2729",""
"11708","0","134848","1928615","TEUTOPOLIS STATE BANK","Teutopolis","IL","62467","12/31/2021","5/18/2022","SM","106 E Main St","TEUTOPOLIS HOLDING CO","3","0","0","8","0","Effingham","","","1/1/1905","1/1/1934","8/1/2021","Stock","0","0","FED","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","http://www.teutopolisstatebank.com","140398","1950","142348","2","142350","108521","108521","6660","55541","35992","19549","0","25926","20394","","11244","14352","","7081","0","2","6257","822","1152","","1138","14","0","0","0","","0","0","0","5899","761","0",""
"58671","18051","3640359","4260129","TEXAN BANK, NATIONAL ASSOCIATION","Houston","TX","77034","12/31/2021","5/18/2022","N","12941 Gulf Fwy, # 100","FRIENDSWOOD CAPITAL CORP","5","0","0","4","0","Harris","26420","Houston-The Woodlands-Sugar Land, TX","12/10/2007","12/10/2007","10/31/2015","Stock","0","0","OCC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","","331282","4354","335636","0","335636","290077","290077","25395","236522","148191","88331","5985","22175","0","","783","43180","","1596","0","401","113","1082","0","","0","0","0","0","0","","20000","1207","1207","675","24720","0",""
"3302","0","809650","1104071","TEXANA BANK, NATIONAL ASSOCIATION","Linden","TX","75563","12/31/2021","5/18/2022","N","E Rush St.","LINDEN BANCSHARES INC","6","0","1","4","0","Cass","","","1/1/1914","1/1/1934","3/31/2009","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.texanabank.com","212122","2579","214701","0","214701","160686","160686","10385","63745","26022","37723","5146","69273","12137","","12120","38529","","3366","0","84","1223","2059","0","","0","0","0","0","0","","214701","0","0","4382","6003","2475",""
"58450","0","3485215","","TEXAS ADVANTAGE COMMUNITY BANK, NATIONAL ASSOCIATION","Alvin","TX","77511","12/31/2021","5/18/2022","N","1701 Fairway Plaza, # 18","","2","0","0","4","0","Brazoria","26420","Houston-The Woodlands-Sugar Land, TX","12/18/2006","12/18/2006","7/9/2007","Stock","0","0","OCC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","www.TexasAdvantageCommunityBank.com","87617","667","88284","0","88284","55993","55993","9737","35978","21310","14668","1276","6522","2480","","0","27897","","1366","0","0","62","1304","3028","","3023","5","0","0","160","","0","0","0","398","9339","667",""
"21074","0","414764","3385511","TEXAS BANK","Henderson","TX","75652","12/31/2021","5/18/2022","NM","1120 Hwy. 79 N.","HENDERSON TEXAS BANCSHARES INC","12","0","0","4","1","Rusk","30980","Longview, TX","5/5/1973","5/5/1973","9/9/2016","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","http://www.texasbnk.com","505491","4679","510170","9","510179","427838","427838","114580","175003","28936","146067","5384","119468","13403","","6234","45383","","30541","0","20","17962","12559","183","","0","183","0","0","0","","406961","73","73","39569","75011","0",""
"19559","11460","232856","","TEXAS BANK","Brownwood","TX","76801","12/31/2021","5/18/2022","NM","400 Fisk St.","","10","0","0","4","1","Brown","","","3/7/1966","3/7/1966","11/30/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.texasbank.com","377954","5100","383054","0","383054","349734","349734","59064","190763","38339","152424","22603","64143","13161","","2076","24056","","5801","0","44","2754","3003","1388","","1357","31","0","0","0","","196994","105","0","5073","53991","5171",""
"17842","11402","949154","1138423","TEXAS BANK AND TRUST COMPANY","Longview","TX","75601","12/31/2021","5/18/2022","NM","300 E. Whaley St.","OVERTON FINANCIAL CORP","22","0","0","4","0","Gregg","30980","Longview, TX","3/4/1958","3/4/1958","4/23/2021","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.texasbankandtrust.com","2552286","38718","2591004","5183","2596187","2156851","2156851","397652","978793","245794","732999","53032","714373","13001","","4205","367629","0","40979","3549","2392","13128","21910","26523","","23098","3425","0","0","0","0","2279933","2937","1391","68524","329128","34599",""
"26967","0","297257","4126225","TEXAS BANK FINANCIAL","Weatherford","TX","76086","12/31/2021","5/18/2022","NM","901 Santa Fe Dr.","TEXAS BANC FINANCIAL CORP","4","0","0","5","1","Parker","19100","Dallas-Fort Worth-Arlington, TX","6/11/1987","6/11/1987","7/29/2019","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","","642852","8342","651194","5136","656330","647689","647689","60883","79072","35986","43086","3013","496827","7894","","10","8197","","421","0","0","201","220","13","","0","13","0","0","0","","652883","0","0","25839","35044","6055",""
"57922","0","3297490","3345234","TEXAS BRAND BANK","Dallas","TX","75204","12/31/2021","5/18/2022","NM","4161 Mckinney Ave. Suite 101","TEXAS BRAND BANCSHARES INC","4","0","0","4","0","Dallas","19100","Dallas-Fort Worth-Arlington, TX","3/4/2005","3/4/2005","11/12/2019","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.texasbrandbank.com","261944","3839","265783","0","265783","214001","214001","47237","141613","60031","81582","7031","17861","259","","0","51590","","192","0","0","77","115","0","","0","0","0","0","0","","116964","0","0","18576","28661","3446",""
"34383","0","2618780","2706735","TEXAS CAPITAL BANK","Dallas","TX","75201","12/31/2021","5/18/2022","NM","2000 Mckinney Ave, # 700","TEXAS CAPITAL BANCSHARES INC","11","0","0","4","0","Dallas","19100","Dallas-Fort Worth-Arlington, TX","10/3/1997","10/3/1997","9/14/2021","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","0","www.texascapitalbank.com","22603211","211866","22815077","69389","22884466","4768444","4768444","1822399","2243844","819956","1423888","315269","369736","17196","","3967","8245023","15300","256163","0","226231","0","29932","9610869","","0","9500372","110497","0","1044506","7774","13615229","0","0","508594","1313805","215909",""
"11159","0","579364","2314260","TEXAS CHAMPION BANK","Corpus Christi","TX","78413","12/31/2021","5/18/2022","NM","6124 S. Staples St","MESQUITE FINL SERVICES INC","11","0","0","4","0","Nueces","18580","Corpus Christi, TX","8/12/1912","1/1/1934","4/1/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","http://www.texaschampionbank.com","278469","3208","281677","883","282560","198247","198247","30354","116583","57087","59496","5583","24265","21462","","10439","60911","","3440","0","0","870","2570","9523","","0","9523","0","0","0","","48760","376","376","5765","24589","0",""
"58319","0","3440830","4895606","TEXAS CITIZENS BANK, NATIONAL ASSOCIATION","Pasadena","TX","77505","12/31/2021","5/18/2022","N","4949 Fairmont Pkwy.","TEXAS CITIZENS BCORP INC","6","0","0","4","0","Harris","26420","Houston-The Woodlands-Sugar Land, TX","5/3/2006","5/3/2006","6/16/2015","Stock","0","0","OCC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","","352016","6488","358504","1198","359702","274368","274368","38710","216829","125753","91076","4139","14690","0","","0","59727","0","7409","0","4513","164","2732","18198","","0","18198","0","0","355","0","320090","13731","13656","3006","35704","4668",""
"24563","0","528960","3211012","TEXAS COMMUNITY BANK","Laredo","TX","78041","12/31/2021","5/18/2022","SM","6721 Mcpherson Rd.","VISION BANCSHARES INC","11","0","0","4","0","Webb","29700","Laredo, TX","6/20/1983","6/20/1983","12/21/2013","Stock","0","0","FED","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","http://www.tx-communitybank.com","989506","20031","1009537","0","1009537","777928","777928","123648","400213","181026","219187","57146","170018","26903","","9508","201102","21718","18740","376","0","5068","13296","2259","","0","2259","0","0","46126","0","435309","0","0","11484","112164","11896",""
"20099","0","822556","","TEXAS EXCHANGE BANK, SSB","Crowley","TX","76036","12/31/2021","5/18/2022","SB","109 N Crowley Rd.","","2","0","0","4","1","Tarrant","19100","Dallas-Fort Worth-Arlington, TX","1/5/1970","1/5/1970","12/17/2012","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","0","www.txexbank.com","874137","13513","887650","0","887650","100773","100773","32765","65081","0","65081","0","2927","0","","0","786874","0","2","0","0","0","2","0","","0","0","0","0","0","0","102665","0","0","0","32765","13513",""
"26738","0","656658","1140967","TEXAS FINANCIAL BANK","Eden","TX","76837","12/31/2021","5/18/2022","NM","220 Jackson St.","EDEN FINANCIAL CORP","4","0","0","2","0","Concho","","","7/31/1986","7/31/1986","8/19/2019","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","http://www.texasfinancialbank.com","35753","760","36513","0","36513","29382","29382","4063","18543","5336","13207","0","1109","5667","","3543","2673","","908","0","0","65","843","7","","0","7","0","0","0","","0","0","0","0","4063","0",""
