cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,webaddr,nclnlsr,ncrer,ncreconr,ncrenrer,ncremulr,ncreresr,ncrelocr,ncrereor,idnccir,idncconr,idnccrdr,idnccoor,idncator,idnccotr,nccomrer,idncgtpr
"22020","9222","329550","1100000","INSOUTH BANK","Brownsville","TN","38012","12/31/2021","5/18/2022","SM","111 S Washington Ave","INDEPENDENT S BANCSHARES INC","6","0","0","4","0","Haywood","","","1/1/1869","5/15/1975","11/16/2021","Stock","0","1","FED","DIF","Dallas","DALLAS","Nashville","St. louis","Southern","Southeast","0","1","www.insouth.com","0.646093269049085","0.593716177001145","0","0.111716378807502","0","0.370659819135871","0","0.46052905355731","0.447103909637947","1.4677230809196","","1.4677230809196","4.48717948717949","0.149281582384773","","0"
"90250","0","272302","","INSTITUTION FOR SAVINGS IN NEWBURYPORT AND ITS VICINITY","Newburyport","MA","1950","12/31/2021","5/18/2022","SB","93 State St","","15","0","0","5","0","Essex","14460","Boston-Cambridge-Newton, MA-NH","1/1/1820","8/13/1985","5/1/2021","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","North Boston","Boston","Northeastern","Northeast","0","1","www.institutionforsavings.com","2.47887546834365E-02","0.024904744012148","0","0.191238869300185","0","4.95316779846551E-03","0.075109398471687","3.27697585063856E-03","0","0","","0","","0","","0"
"57587","0","3160978","3184853","INTEGRITY BANK & TRUST","Monument","CO","80132","12/31/2021","5/18/2022","NM","1275 Village Ridge Point","GEMINI BANCSHARES INC","5","0","0","4","0","El Paso","17820","Colorado Springs, CO","8/11/2003","8/11/2003","3/19/2012","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","www.integritybankandtrust.com","3.55676749114513E-02","1.47648175490403E-02","0","0","0","3.99811517427498E-02","0","4.84102422241048E-02","0.372084581177965","0.195058517555267","","0.195058517555267","0","0.230061349693252","","0"
"59262","0","5543735","","INTEGRITY BANK FOR BUSINESS","Virginia Beach","VA","23452","12/31/2021","5/18/2022","SM","2901 S Lynnhaven Rd","","1","0","0","4","0","Virginia Beach Cit","47260","Virginia Beach-Norfolk-Newport News, VA-NC","5/3/2021","5/3/2021","5/3/2021","Stock","0","0","FED","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","www.integritybankva.com","0","0","0","0","","","","","0","","","","","","",""
"15578","0","897451","1925913","INTEGRITY BANK PLUS","Wabasso","MN","56293","12/31/2021","5/18/2022","NM","726 Main St.","WABASSO BANCSHARES INC","2","0","0","2","1","Redwood","","","10/1/1934","1/27/1938","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","0","1","www.integritybank.com","6.7747655521635","8.03785000703532","0","3.50395053246307","0","4.79570305006714","0","4.96919101570264","0","0","","0","0","0","0","19.5358877495953"
"31823","7506","221775","","INTERAMERICAN BANK, A FSB","Miami","FL","33165","12/31/2021","5/18/2022","SA","9190 Coral Way","","5","0","0","4","0","Miami-Dade","33100","Miami-Fort Lauderdale-West Palm Beach, FL","8/23/1976","8/23/1976","7/21/2011","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","0","1","www.interamericanbank.com","2.04542549111518","2.01249770262819","9.69274013763691E-03","0.248672410197173","0","4.62876669773221","1.27846211272863","5.25991948385282","0","9.67741935483871","","9.67741935483871","0","12.3152709359606","","0"
"24516","11980","538802","","INTERAUDI BANK","New York","NY","10022","12/31/2021","5/18/2022","NM","19 E. 54th St.","","2","0","1","9","0","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","6/14/1983","6/14/1983","1/2/2020","Stock","0","0","FDIC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","www.interaudibank.com","0.7714827066735","0.958740850466343","0","0","0","1.76956867320199","0","1.95837347571868","0","0","0","0","","0","","0"
"27210","10803","1187001","2233950","INTERBANK","Oklahoma City","OK","73112","12/31/2021","5/18/2022","SM","4921 N. May Ave.","OLNEY BANCSHARES OF TEXAS INC","47","0","1","4","1","Oklahoma","36420","Oklahoma City, OK","3/31/1988","3/31/1988","6/7/2017","Stock","0","0","FED","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","http://www.interbank.com","0.764379556176955","0.909981531975931","1.20535073141708E-02","0.270213323525702","0","1.3150988683073","0","1.35298293300004","0.589546716329166","1.69348010160881E-02","","1.69348010160881E-02","2.70124257158293E-02","9.69838037047813E-03","","0"
"17128","15900","1016941","1124163","INTERCITY STATE BANK","Schofield","WI","54476","12/31/2021","5/18/2022","NM","962 Grand Ave.","BOSSHARD BANCO LTD","3","0","0","4","0","Marathon","48140","Wausau, WI","7/14/1952","7/14/1952","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Appleton","Chicago","Central","Central","0","1","intercitystatebank.com","0.708457863391435","0.681693385297387","0.473264696114248","1.33147651234673","0","0.252153813826434","0","0.260591978110274","1.3758997209029","0","0","0","0","0","","0"
"25258","0","44433","","INTERCREDIT BANK, NATIONAL ASSOCIATION","Miami","FL","33134","12/31/2021","5/18/2022","N","4725 S.W. 8th St.","","4","0","0","4","0","Miami-Dade","33100","Miami-Fort Lauderdale-West Palm Beach, FL","7/2/1984","7/2/1984","6/25/2018","Stock","0","1","OCC","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","0","1","www.intercreditbank.com","1.24986664720184","1.46705550887252","0","2.6976943088272","0.250540640329131","0.533343279128748","","0.533343279128748","0","0","0","0","0","0","","0"
"33708","13929","2006024","2339759","INTERNATIONAL BANK OF CHICAGO","Chicago","IL","60640","12/31/2021","5/18/2022","NM","5069 N. Broadway","IBC BCORP INC","6","0","1","4","1","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","10/26/1992","10/26/1992","3/23/2012","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","www.inbk.com","3.30784447995131","3.58151780289638","37.0135098863738","2.62163074875164","0","0.212782652444231","0","0.213509946043582","0","0","","0","0","0","","0"
"19629","10788","1001152","1104231","INTERNATIONAL BANK OF COMMERCE","Laredo","TX","78040","12/31/2021","5/18/2022","NM","1200 San Bernardo Ave.","INTERNATIONAL BANCSHARES CORP","92","0","0","4","0","Webb","29700","Laredo, TX","9/2/1966","9/2/1966","12/31/2021","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","0","www.ibc.com","0.15504940525366","0.186554197652343","7.5217008301354E-03","0","9.39155620237011E-02","1.09746136602118","0.316234378325782","1.13772971278555","1.50793845823904E-02","2.98962599778768E-03","0.104166666666667","0","0","0","0","0.204786893638807"
"59093","0","5050028","1104231","INTERNATIONAL BANK OF COMMERCE","Oklahoma City","OK","73112","12/31/2021","5/18/2022","NM","3817 N.W. Expwy.","INTERNATIONAL BANCSHARES CORP","46","0","1","4","0","Oklahoma","36420","Oklahoma City, OK","1/1/2017","1/1/2017","9/30/2021","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","0","www.ibc.com","6.83185820966276E-03","1.00325053172278E-02","0","0","0","0.207411504424779","0","0.241558859842182","0","0.137931034482759","","0.137931034482759","0","0.199401794616152","","0"
"24961","10800","382069","1104231","INTERNATIONAL BANK OF COMMERCE","Zapata","TX","78076","12/31/2021","5/18/2022","NM","908 N, Us Hwy 83,","INTERNATIONAL BANCSHARES CORP","10","0","0","5","0","Zapata","","","2/6/1984","2/6/1984","9/30/2021","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","0","www.ibc.com","0.80485572824191","0.715676630598438","0","1.01527444137243","0","0.792955827982098","","0.792955827982098","1.78249097472924","0","","0","0","0","","0"
"25679","10799","230759","1104231","INTERNATIONAL BANK OF COMMERCE","Brownsville","TX","78521","12/31/2021","5/18/2022","NM","1600 Fm 802","INTERNATIONAL BANCSHARES CORP","41","0","0","4","0","Cameron","15180","Brownsville-Harlingen, TX","10/9/1984","10/9/1984","12/31/2021","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","0","www.ibc.com","4.89374740207149E-02","2.33113528768441E-02","9.72224376974831E-02","0","0","0","0","0","8.93378385550268E-02","0","","0","0","0","0","36.077057793345"
"24823","14561","867632","5419205","INTERNATIONAL FINANCE BANK","Miami","FL","33135","12/31/2021","5/18/2022","NM","777 Sw 37th Ave","IFB BCORP INC","3","0","1","4","0","Miami-Dade","33100","Miami-Fort Lauderdale-West Palm Beach, FL","11/30/1983","11/30/1983","7/31/2020","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","0","1","https://www.ifbbank.com","0.591715976331361","0.689224957654469","0","0.887034535983021","0","0.918906344080136","0","0.933118408070814","0.488147380387174","0","","0","0","0","","0"
"31043","6301","791072","3130542","INTERSTATE BANK","Perryton","TX","79070","12/31/2021","5/18/2022","NM","301 S. Main St.","ISB HOLDINGS INC","2","0","0","4","1","Ochiltree","","","1/1/1957","2/26/1959","12/2/2019","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","www.isbtexas.bank","1.9691949494045","4.22452174266604","0","0","0","0.611908684396329","","0.611908684396329","0.061442584099537","3.01151461470328","","3.01151461470328","4.88505747126437","0","","0"
"29501","3560","277679","","INTERSTATE FEDERAL SAVINGS AND LOAN ASSOCIATION OF MCGREGOR","Mcgregor","IA","52157","12/31/2021","5/18/2022","SA","154 Main St","","1","0","0","5","0","Clayton","","","8/15/1935","8/15/1935","7/21/2011","Non-Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","","0","0","0","","","0","","0","","0","","0","","0","",""
"58692","0","3786435","5105432","INTRACOASTAL BANK","Palm Coast","FL","32137","12/31/2021","5/18/2022","NM","1290 Palm Coast Pkwy. Nw","INTRACOASTAL BCORP INC","3","0","0","4","1","Flagler","19660","Deltona-Daytona Beach-Ormond Beach, FL","6/16/2008","6/16/2008","9/1/2020","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Tampa","Atlanta","Southern","Southeast","0","1","www.intracoastalbank.net","0","0","0","0","0","0","0","0","0","0","","0","0","0","",""
"4799","0","557858","1064278","INTRUST BANK, NATIONAL ASSOCIATION","Wichita","KS","67202","12/31/2021","5/18/2022","N","105 N. Main St.","INTRUST FINANCIAL CORP","40","0","1","4","0","Sedgwick","48620","Wichita, KS","11/1/1876","1/1/1934","11/9/2019","Stock","0","1","OCC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","0","http://www.intrustbank.com","0.260296876550225","0.176236196443449","0","8.80033406471039E-02","0","0.793143966486155","8.05136772609247E-02","0.98430404898303","0.47042191727399","0.174141083231992","","0.174141083231992","0.525597692951719","4.62597314679003E-02","0","0"
"58316","0","3449066","4090054","INVESTAR BANK, NATIONAL ASSOCIATION","Baton Rouge","LA","70808","12/31/2021","5/18/2022","N","7244 Perkins Rd","INVESTAR HOLDING CORP","34","0","1","4","0","East Baton Rouge","12940","Baton Rouge, LA","6/14/2006","6/14/2006","4/1/2021","Stock","0","0","OCC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","0","http://www.investarbank.com","1.57788609828306","1.16059720050123","0.141730190991275","1.61137557076989","0","0.386378645592132","0.263045408213593","0.397591730092014","3.71386712695735","1.25235889517928","1.42348754448399","1.24956410554458","2.08745726111211","0.84985835694051","0","6.76864762420468E-03"
"30121","4789","854173","","INVESTMENT SAVINGS BANK","Altoona","PA","16602","12/31/2021","5/18/2022","SB","900 S. 16th St.","","2","0","0","5","0","Blair","11020","Altoona, PA","1/1/1939","11/26/1940","10/13/2020","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","Wexford","Philadelphia","Northeastern","Northeast","0","1","www.investmentsb.bank","4.50755014649538E-02","4.65029761904762E-02","0","0","0","5.46179474575345E-02","0","0.056470056752407","0","0","","0","0","0","","0"
"28892","2573","35570","2477754","INVESTORS BANK","Short Hills","NJ","7078","12/31/2021","5/18/2022","NM","101 John F Kennedy Pkwy","INVESTORS BCORP INC","155","0","1","4","0","Essex","35620","New York-Newark-Jersey City, NY-NJ-PA","1/1/1926","10/19/1942","8/27/2021","Stock","0","0","FDIC","DIF","New York","NEW YORK","Jamesburg","New York","Northeastern","Northeast","0","0","www.investorsbank.com","0.471890779922933","0.537400504476918","0","0.149839022933447","0.663581677380184","1.00211932896561","0.199285386050961","1.04382709643598","2.02515304370859E-02","1.94194396682512E-02","","1.94194396682512E-02","0","1.94227006860664E-02","","1.14083066732965"
"29093","2897","809379","1978151","INVESTORS COMMUNITY BANK","Chillicothe","MO","64601","12/31/2021","5/18/2022","SM","522 Washington St.","FRIENDSHIP BANCSHARES INC","1","0","0","7","0","Livingston","","","8/1/1934","10/31/1934","6/25/2014","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","www.my-investors.com","0.169176810398184","0.157285698236153","0","0","","0.243330146867124","0","0.243499434733455","0","3.61663652802893E-02","","3.61663652802893E-02","4.08663669799755E-02","0","","0"
"19080","10723","913753","1134498","INWOOD NATIONAL BANK","Dallas","TX","75209","12/31/2021","5/18/2022","N","7621 Inwood Rd.","INWOOD BANCSHARES INC","14","0","0","4","1","Dallas","19100","Dallas-Fort Worth-Arlington, TX","4/9/1964","4/9/1964","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","http://www.InwoodBank.Com","0.876708972341076","0.913236471244573","0","1.29858631809282","0","9.46405947092855E-03","0","9.67072733228307E-03","0.266457511845541","0","","0","0","0","0","0"
"18198","8452","407506","3912766","ION BANK","Naugatuck","CT","6770","12/31/2021","5/18/2022","SB","251 Church St","ION FINANCIAL MHC","24","0","0","4","0","New Haven","35300","New Haven-Milford, CT","1/1/1870","7/1/1960","5/1/2021","Stock","0","1","FDIC","DIF","New York","NEW YORK","Windsor","Boston","Northeastern","Northeast","0","1","www.ionbank.com","1.14126283987378","1.65433040213734","7.07432352593643","0.966526699165827","0","1.2531912573648","0.534798805001291","1.33474008574491","0.216067967797271","0","","0","0","0","","3.38111561234029"
"15311","13677","989141","2339562","IOWA FALLS STATE BANK","Iowa Falls","IA","50126","12/31/2021","5/18/2022","NM","601 Washington Ave.","BARLOW BANKING CORP","2","0","0","8","1","Hardin","","","1/1/1933","12/6/1953","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","www.ifsbank.com","0.723594734131752","0.658892237425828","0","1.49949455239807","0","0.254001725294738","0","0.27107201309329","1.29654973708853","0.416319733555371","","0.416319733555371","0.62111801242236","0","","0"
"14690","12441","190648","1200478","IOWA SAVINGS BANK","Carroll","IA","51401","12/31/2021","5/18/2022","NM","510 Hwy. 30 W.","COMMUNITY GRAIN CO","5","0","0","2","1","Carroll","","","2/1/1902","8/22/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","http://www.iowasavingsbank.com","8.07010147851486E-02","0.14341520843367","0","0","0","0.839388624404911","0.13238019592269","1.05850496430623","0","0","","0","0","0","","0"
"15947","0","865142","1209798","IOWA STATE BANK","Clarksville","IA","50619","12/31/2021","5/18/2022","NM","100 N. Main St.","CLARKEL INC","3","0","0","2","1","Butler","","","1/1/1918","5/27/1943","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","http://www.iowastatebank.com","6.93968143070756","1.59350544610176","0","0","","1.37858908537745","0","1.3922227556409","6.58116526200073","6.58978583196046E-02","0.588235294117647","0","0","0","","3.24739103744629"
"13953","10826","982348","1249703","IOWA STATE BANK","Hull","IA","51239","12/31/2021","5/18/2022","SM","1101 Main St","VOGEL BANCSHARES INC","13","0","0","2","0","Sioux","","","1/1/1879","2/20/1934","12/4/2021","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Sioux City","Chicago","Western","Western","0","1","http://www.iowastatebank.net","0.150549470058764","0.143141073757553","0","0","0","0.423639947988759","0","0.480403348554033","1.10526548476944E-02","0.718746317897962","0","0.945589831033948","1.19024390243902","0","","0"
"10497","13553","298049","1203488","IOWA STATE BANK","Sac City","IA","50583","12/31/2021","5/18/2022","NM","500 Audubon St.","SAC CITY LTD","3","0","0","2","1","Sac","","","3/29/1926","1/1/1934","5/21/2007","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Sioux City","Chicago","Western","Western","0","1","https://www.myisb.bank","8.06601224420659E-03","0","0","0","0","0","","0","0","0.112334306897326","","0.112334306897326","0.169004563123204","0","","0"
"15808","11933","662949","1139792","IOWA STATE BANK","Des Moines","IA","50309","12/31/2021","5/18/2022","NM","627 E. Locust St.","IOWA STATE BANK HOLDING CO","5","0","0","4","1","Polk","19780","Des Moines-West Des Moines, IA","4/14/1941","4/14/1941","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","http://www.iowastatebanks.com","1.59659622944382E-02","1.85172210155445E-02","0","0","0","0.069918176836297","0","7.85579311662668E-02","0","0","","0","0","0","0","0"
"950","9692","734248","1207673","IOWA STATE BANK","Algona","IA","50511","12/31/2021","5/18/2022","NM","5 E. Call St.","MID-IOWA BANCSHARES CO","5","0","0","2","0","Kossuth","","","1/1/1928","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","www.bankisb.com","0.216444683044882","0.292567742678607","0","1.02657370920481","0","0","0","0","0","0","","0","0","0","0","0"
"14413","11762","651541","2858399","IOWA STATE BANK AND TRUST COMPANY OF FAIRFIELD, IOWA","Fairfield","IA","52556","12/31/2021","5/18/2022","SM","55 S 4th St","IOWA ST FINL SERVICES CORP","1","0","0","2","0","Jefferson","","","5/19/1934","5/25/1934","6/15/2021","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","www.myiowastatebank.com","0.196513617237712","0","0","0","0","0","0","0","1.81740431900791","0","","0","0","0","0","0"
"8751","13914","869346","1202258","IOWA STATE SAVINGS BANK","Creston","IA","50801","12/31/2021","5/18/2022","NM","401 W. Adams St.","AMES NATIONAL CORP","3","0","0","2","0","Union","","","1/1/1883","1/1/1934","3/26/2020","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","http://www.issbbank.com","0.223328493396944","2.58415244585244E-02","0","0","0","8.32588115575565E-02","0","9.31516301535277E-02","0","0.100603621730382","0","0.1093693036821","0.237154150197628","0","","0"
"18400","0","649342","1131901","IOWA TRUST & SAVINGS BANK","Emmetsburg","IA","50536","12/31/2021","5/18/2022","NM","2101 10th St.","EMMETSBURG BANK SHARES INC","3","0","0","4","1","Palo Alto","","","7/1/1929","6/7/1961","9/23/2019","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","www.iowatrustbank.com","0","0","0","0","0","0","0","0","0","0","","0","0","0","",""
