cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,sc,scus,scust,scage,scmuni,SCDOMO,idscod,idsccmmb,scabs,scsfp,scodot,scford,IDSCEQ,sceq,SCEQFV,schtmres,idahta,scres,scpledge,scmtgbk,idscgtpc,scgty,scodpc,idsccmo,sccol,scodpi,idsccmt,sccmpt,sccmot,scha,scaf,scrdebt,scsnhaa,scsnhaf,trade,idtrrval,trlreval
"29657","3836","524579","","GREAT MIDWEST BANK, S.S.B.","Brookfield","WI","53005","12/31/2021","5/18/2022","SB","15900 W. Bluemound Rd.","","8","0","0","5","0","Waukesha","33340","Milwaukee-Waukesha-West Allis, WI","3/25/1936","3/25/1936","3/31/2006","Non-Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Milwaukee","Chicago","Central","Central","0","1","http://www.greatmidwestbank.com","57297","36143","0","36143","18898","478","478","0","0","0","0","0","1778","","1778","0","","","0","36621","26449","26449","0","10172","9694","478","0","0","0","0","55519","55517","0","0","0","0",""
"58680","0","3599804","","GREAT NATIONS BANK","Norman","OK","73071","12/31/2021","5/18/2022","NM","2200 Alameda St.","","3","0","0","4","0","Cleveland","36420","Oklahoma City, OK","9/28/2009","9/28/2009","5/13/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.greatnationsbank.com","4049","4049","0","4049","0","0","0","0","0","0","0","0","0","","0","0","","","3","4049","3897","3897","0","152","152","0","0","0","0","0","4049","4049","0","0","0","0",""
"15146","14106","576354","1125432","GREAT NORTH BANK","Florence","WI","54121","12/31/2021","5/18/2022","NM","541 Central Ave.","FLORENCE BCORP INC","3","0","0","4","0","Florence","","","1/1/1891","5/16/1935","1/29/2018","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Appleton","Minneapolis","Central","Central","0","1","http://www.greatnorthbank.com","45494","1546","0","1546","39583","4365","0","0","0","0","4365","0","0","","0","0","","","0","1546","1546","1546","0","0","0","0","0","0","0","0","45494","45404","0","0","0","0","0"
"16780","12612","364131","1129805","GREAT OAKS BANK","Eastman","GA","31023","12/31/2021","5/18/2022","NM","5101 5th Ave","GREAT OAKS FINL HOLDINGS INC","5","0","0","4","1","Dodge","","","1/1/1934","4/1/1949","6/30/2020","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","www.greatoaks.bank","70014","11371","0","11371","24713","33930","13957","7239","0","3002","9732","0","0","","0","0","","","3546","30819","1760","1760","0","15004","1047","13957","14055","181","13874","0","70014","70013","0","0","0","0",""
"505","0","589158","1125898","GREAT PLAINS BANK","Eureka","SD","57437","12/31/2021","5/18/2022","NM","702 7th St.","GREAT PLAINS BANK CORP","3","0","0","2","1","Mcpherson","","","10/23/1920","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","1","www.greatplainsbank.com","26639","5936","0","5936","20214","489","0","0","0","0","489","0","0","","0","0","","","14160","5758","4494","4494","0","1264","1264","0","0","0","0","26","26613","26639","0","0","0","0",""
"34207","16036","2482824","1060355","GREAT PLAINS NATIONAL BANK","Elk City","OK","73644","12/31/2021","5/18/2022","N","2017 W. 3rd","GREAT PLAINS BANCSHARES INC","21","0","1","4","1","Beckham","","","7/17/1996","7/17/1996","5/18/2018","Stock","0","0","OCC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","https://www.gpbankok.com.","56011","22063","0","22063","26998","6950","0","0","0","0","6950","0","0","","0","0","","","38111","22063","22063","22063","0","0","0","0","0","0","0","6950","49061","56012","0","0","0","0",""
"14058","0","733559","2761480","GREAT PLAINS STATE BANK","Petersburg","NE","68652","12/31/2021","5/18/2022","NM","140 Main St.","RAE VALLEY FINANCIALS INC","5","0","0","2","0","Boone","","","12/4/1920","3/13/1934","2/5/2019","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","Western","0","1","www.gpsbanks.com","21113","20308","2997","17311","755","0","0","0","0","0","0","0","50","","50","0","","","15563","0","0","0","0","0","0","0","0","0","0","21063","0","21064","0","0","0","0",""
"3762","0","857941","4805632","GREAT RIVERS BANK","Barry","IL","62312","12/31/2021","5/18/2022","NM","694 Bainbridge","FNB BARRY BCORP INC","3","0","0","2","1","Pike","","","1/1/1901","1/1/1934","12/28/2018","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Springfield Il","St. louis","Central","Central","0","1","www.greatriversbank.bank","25696","20590","2002","18588","4201","899","408","0","0","0","491","0","6","","6","0","","","10958","4527","874","874","0","3610","3202","408","43","43","0","0","25690","25690","7044","6936","0","0",""
"29546","3641","572374","2339133","GREAT SOUTHERN BANK","Reeds Spring","MO","65737","12/31/2021","5/18/2022","NM","14309 State Hwy. 13","GREAT SOUTHERN BCORP INC","113","0","1","4","0","Stone","","","1/1/1923","2/29/1952","1/30/2016","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Springfield Mo","St. louis","Western","West","0","0","https://www.greatsouthernbank.com","501032","461017","0","461017","40015","0","0","0","0","0","0","0","0","","0","0","","","150602","433718","89057","89057","0","50553","50553","0","294108","140384","153724","0","501032","501032","0","0","0","0","0"
"8552","11309","101738","1080568","GREAT SOUTHERN BANK","Meridian","MS","39301","12/31/2021","5/18/2022","SM","218 22nd Ave. S.","GREAT SOUTHERN CAPITAL CORP","12","0","0","7","0","Lauderdale","","","3/2/1902","1/1/1934","4/1/2015","Stock","0","1","FED","DIF","Dallas","DALLAS","Jackson Ms","Atlanta","Southern","West","0","1","http://www.gsnb.com","198445","106629","2224","104405","77656","12096","0","0","0","0","12096","2064","0","","0","0","","","17418","34970","34970","34970","0","0","0","0","0","0","0","77656","120789","198446","0","0","0","0",""
"15289","13343","131650","4809920","GREAT WESTERN BANK","Sioux Falls","SD","57104","12/31/2021","5/18/2022","NM","225 S. Main Ave.","GREAT WESTERN BCORP INC","176","0","1","4","0","Minnehaha","43620","Sioux Falls, SD","8/5/1935","10/11/1935","1/1/2018","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","0","","2809070","2715995","97918","2618077","42539","50536","0","0","0","0","50536","0","0","","0","0","","","1346849","2467164","835330","835330","0","876829","876829","0","755005","439383","315622","358924","2450146","2809072","0","0","0","0","0"
"34138","14560","2354323","2349507","GREATER COMMUNITY BANK","Rome","GA","30165","12/31/2021","5/18/2022","NM","1490 Martha Berry Blvd.","GREATER CMTY BANCSHARES INC","4","0","0","4","1","Floyd","40660","Rome, GA","2/26/1996","2/26/1996","5/15/2014","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","www.greatercb.com","20667","11106","5000","6106","4117","5444","0","0","0","0","5444","0","0","","0","0","","","2530","5388","5388","5388","0","0","0","0","0","0","0","0","20667","20667","0","0","0","0","0"
"31762","7433","518877","5041286","GREATER STATE BANK","Mcallen","TX","78501","12/31/2021","5/18/2022","NM","3300 N. 10th St.","GREATER STATE BANCSHARES CORP","4","0","0","4","0","Hidalgo","32580","McAllen-Edinburg-Mission, TX","1/1/1974","7/18/1975","7/19/2019","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","http://www.gstbank.com","13093","12976","12954","22","0","117","117","0","0","0","0","0","0","","0","0","","","1107","139","139","22","117","0","0","0","0","0","0","0","13093","13093","0","0","0","0",""
"26760","13843","803649","1140958","GREEN BELT BANK & TRUST","Iowa Falls","IA","50126","12/31/2021","5/18/2022","NM","616 Washington Ave.","GREEN BELT BCORP","8","0","0","2","1","Hardin","","","7/31/1986","7/31/1986","5/30/2019","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","www.greenbeltbank.com","81469","63090","25959","37131","18317","0","0","0","0","0","0","0","62","","62","0","","","12051","17304","17214","17214","0","90","90","0","0","0","0","0","81407","81409","0","0","0","0",""
"22653","0","243375","4057262","GREEN DOT BANK DBA BONNEVILLE BANK","Provo","UT","84604","12/31/2021","5/18/2022","SM","1675 N 200 W","GREEN DOT CORP","1","0","0","9","0","Utah","39340","Provo-Orem, UT","5/15/1978","5/15/1978","1/28/2020","Stock","0","0","FED","DIF","San Francisco","SAN FRANCISCO","Salt Lake City","San Francisco","Western","West","0","0","http://www.bonnevillebank.com","2121908","2069927","0","2069927","28181","17395","0","0","7422","0","9973","0","6405","","6405","0","","","0","1848332","557278","557278","0","1277326","1277326","0","13728","3398","10330","0","2115503","2115501","0","0","0","0",""
"57710","0","3268249","2728595","GREENE COUNTY COMMERCIAL BANK","Catskill","NY","12414","12/31/2021","5/18/2022","NM","425 Main St.","GREENE COUNTY BCORP MHC","1","0","0","9","0","Greene","","","5/20/2004","5/20/2004","12/10/2008","Stock","21591","0","FDIC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","www.tbogc.com","1045471","382199","30476","351723","663272","0","0","0","0","0","0","0","0","","0","0","","","1045471","338953","54901","54901","0","1451","1451","0","282601","282601","0","646932","398539","1045471","0","0","0","0",""
"31198","6518","645577","","GREENEVILLE FEDERAL BANK, FSB","Greeneville","TN","37743","12/31/2021","5/18/2022","SA","101 W. Summer St.","","3","0","0","4","0","Greene","","","8/2/1960","8/2/1960","5/11/2015","Non-Stock","0","0","OCC","DIF","Dallas","DALLAS","Knoxville","Atlanta","Southern","Southeast","0","1","www.greenevillefederalbank.com","1145","430","0","430","715","0","0","0","0","0","0","0","0","","0","0","","","505","430","430","430","0","0","0","0","0","0","0","0","1145","1145","0","0","0","0",""
"15632","0","592644","1205996","GREENFIELD BANKING COMPANY","Greenfield","IN","46140","12/31/2021","5/18/2022","NM","1920 N. State St.","GREENFIELD BANCSHARES INC","7","0","0","4","0","Hancock","26900","Indianapolis-Carmel-Anderson, IN","9/3/1871","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","1","www.gbcbank.com","74168","14438","0","14438","53727","6003","0","0","0","0","6003","0","0","","0","0","","","9439","0","0","0","0","0","0","0","0","0","0","31241","42927","74168","0","0","0","0",""
"15255","13468","83955","1247026","GREENFIELD BANKING COMPANY","Greenfield","TN","38230","12/31/2021","5/18/2022","NM","112 N Front St","GREENFIELD BANCSHARES INC","2","0","0","4","0","Weakley","","","8/16/1935","8/17/1935","11/16/2021","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Nashville","St. louis","Southern","Southeast","0","1","www.greenfieldbank.com","17917","12436","0","12436","5481","0","0","0","0","0","0","0","0","","0","0","","","2606","12436","12436","12436","0","0","0","0","0","0","0","145","17772","17917","0","0","0","0",""
"26397","9582","326979","3736690","GREENFIELD CO-OPERATIVE BANK","Greenfield","MA","1301","12/31/2021","5/18/2022","SM","63 Fedl St","GREENFIELD BCORP MHC","10","0","0","8","0","Franklin","44140","Springfield, MA","1/1/1905","10/22/1985","5/1/2021","Stock","0","0","FED","DIF","New York","NEW YORK","Windsor","Boston","Northeastern","Northeast","0","1","www.greenfieldcoopbank.com","148866","148803","7167","141636","0","63","63","0","0","0","0","0","0","","0","0","","","21570","112932","48085","48085","0","61109","61046","63","3738","0","3738","0","148866","148866","2000","1966","0","0",""
"90206","12703","632607","3309889","GREENFIELD SAVINGS BANK","Greenfield","MA","1301","12/31/2021","5/18/2022","SB","400 Main St","GSB MHC","10","0","0","5","0","Franklin","44140","Springfield, MA","3/19/1869","11/4/1985","5/1/2021","Stock","0","1","FDIC","DIF","New York","NEW YORK","Windsor","Boston","Northeastern","Northeast","0","1","greenfieldsavings.com","161358","54737","0","54737","106174","447","0","0","0","0","447","0","0","","0","0","","","4784","54737","43110","43110","0","1267","1267","0","10360","2499","7861","0","161358","161359","0","0","0","0",""
"12661","13016","675248","1205754","GREENLEAF BANK","Greenleaf","WI","54126","12/31/2021","5/18/2022","NM","1608 Day St.","G W BCORP INC","2","0","0","8","1","Brown","24580","Green Bay, WI","1/1/1913","1/1/1934","6/15/2020","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Appleton","Chicago","Central","Central","0","1","http://www.greenleaf.bank","52847","29954","0","29954","22893","0","0","0","0","0","0","0","0","","0","0","","","1760","25225","13868","13868","0","2560","2560","0","8797","8797","0","0","52847","52847","400","398","0","0",""
"27965","641","567679","3828595","GREENVILLE FEDERAL","Greenville","OH","45331","12/31/2021","5/18/2022","SA","690 Wagner Ave.","GREENVILLE FEDERAL MHC","4","0","0","4","0","Darke","","","1/1/1883","11/13/1942","12/31/2021","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","www.greenvillefederal.com","19452","17228","0","17228","2224","0","0","0","0","0","0","0","0","","0","0","","","0","17228","17228","17228","0","0","0","0","0","0","0","19452","0","19452","0","0","0","0",""
"13703","11142","295011","1071566","GREENVILLE NATIONAL BANK","Greenville","OH","45331","12/31/2021","5/18/2022","N","446 S. Broadway","GREENVILLE NATIONAL BCORP","10","0","1","8","0","Darke","","","1/17/1934","1/17/1934","12/31/2021","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","www.bankgnb.bank","90053","77026","1025","76001","13027","0","0","0","0","0","0","0","0","","0","0","","","55985","68893","44425","44425","0","24468","24468","0","0","0","0","0","90053","90053","35","35","0","0","0"
"30637","5666","357777","","GREENVILLE SAVINGS BANK","Greenville","PA","16125","12/31/2021","5/18/2022","SB","233 Main St.","","3","0","0","5","0","Mercer","49660","Youngstown-Warren-Boardman, OH-PA","1/1/1911","8/14/1953","6/24/2016","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","Wexford","Cleveland","Northeastern","Northeast","0","1","www.greenvillesavings.com","48894","48894","0","48894","0","0","0","0","0","0","0","0","0","","0","0","","","0","27","27","27","0","0","0","0","0","0","0","48894","0","48894","0","0","0","0",""
"11347","12304","783246","1208157","GRINNELL STATE BANK","Grinnell","IA","50112","12/31/2021","5/18/2022","NM","814 4th Ave.","GRINNELL BANCSHARES INC","4","0","0","4","0","Poweshiek","","","10/25/1925","1/1/1934","11/18/2011","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","www.grinnell.bank","147367","99937","0","99937","44153","3277","0","0","0","0","3277","0","0","","0","0","","","40427","99937","31987","31987","0","67950","67950","0","0","0","0","0","147367","147366","0","0","0","0",""
"8857","0","79257","5381601","GROVE BANK","Grove City","MN","56243","12/31/2021","5/18/2022","NM","110 Atlantic Ave W","GROVE BCORP INC","1","0","0","4","0","Meeker","","","12/7/1907","1/1/1934","10/1/2020","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","0","1","http://www.grovebancorp.com","1506","300","300","0","505","700","0","0","0","0","700","0","1","","1","0","","","1505","0","0","0","0","0","0","0","0","0","0","0","1505","1505","0","0","0","0",""
"8018","12301","648130","2809560","GROVE BANK & TRUST","Miami","FL","33133","12/31/2021","5/18/2022","SM","2701 S. Bayshore Dr.","COCONUT GROVE BANKSHARES INC","5","0","0","4","0","Miami-Dade","33100","Miami-Fort Lauderdale-West Palm Beach, FL","7/12/1926","1/1/1934","4/21/2017","Stock","0","1","FED","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","0","1","www.grovebankandtrust.com","283660","201676","95582","106094","63292","14646","0","0","0","0","14646","0","4046","","4046","0","","","131992","97270","97270","97270","0","0","0","0","0","0","0","116864","162750","279623","0","0","0","0","0"
"3713","0","715144","1208504","GRUNDY BANK","Morris","IL","60450","12/31/2021","5/18/2022","SM","201 Liberty St.","ILLINOIS VALLEY BCORP INC","4","0","0","4","1","Grundy","16980","Chicago-Naperville-Elgin, IL-IN-WI","9/16/1864","1/1/1934","1/10/2018","Stock","0","1","FED","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","www.grundybank.com","36257","36257","36257","0","0","0","0","0","0","0","0","0","0","","0","0","","","36257","0","0","0","0","0","0","0","0","0","0","0","36257","36257","0","0","0","0",""
"28708","2195","564678","","GSL SAVINGS BANK","Guttenberg","NJ","7093","12/31/2021","5/18/2022","SB","6823 Bergenline Ave","","2","0","0","5","0","Hudson","35620","New York-Newark-Jersey City, NY-NJ-PA","1/1/1907","8/6/1937","4/1/2014","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","Jamesburg","New York","Northeastern","Northeast","0","1","WWW.GSLSAVINGSBANK.COM","7212","7212","0","7212","0","0","0","0","0","0","0","0","0","","0","0","","","7115","2326","2326","2326","0","0","0","0","0","0","0","0","7212","7212","0","0","0","0","0"
"58768","0","3635551","3635560","GUADALUPE BANK","Kerrville","TX","78028","12/31/2021","5/18/2022","NM","1309 Bandera Hwy","RELATIONSHIP FINANCIAL CORP","3","0","0","4","0","Kerr","","","3/17/2008","3/17/2008","6/29/2018","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","http://guadalupebank.com","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"28670","2096","131173","2618940","GUARANTY BANK","Springfield","MO","65804","12/31/2021","5/18/2022","NM","2144 E. Republic Rd, # F200","GUARANTY FED BANCSHARES INC","16","0","0","4","0","Greene","44180","Springfield, MO","1/1/1891","12/26/1935","6/9/2018","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Springfield Mo","St. louis","Western","West","0","1","www.gbankmo.com","151402","39813","0","39813","46443","65146","7851","3570","9053","7368","37304","0","0","","0","0","","","20212","43013","16137","16137","0","16904","9053","7851","9972","3736","6236","0","151402","151401","4353","4338","0","0",""
