cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,Lnrenr4,Lnrenr1,Lnrenr2,Lnrenr3,Lnci4,Lnci1,Lnci2,Lnci3,Lnreag4,Lnreag1,Lnreag2,Lnreag3,Lnag4,Lnag1,Lnag2,Lnag3,Lnrenr4N,Lnrenr1N,Lnrenr2N,Lnrenr3N,Lnci4N,Lnci1N,Lnci2N,Lnci3N,Lnreag4N,Lnreag1N,Lnreag2N,Lnreag3N,Lnag4N,Lnag1N,Lnag2N,Lnag3N
"2244","13798","785857","1104978","THE JAMES POLK STONE COMMUNITY BANK","Portales","NM","88130","12/31/2021","5/18/2022","NM","109 E. 2nd St.","JAMES POLK STONE CMTY BANCSHARES","9","0","0","8","1","Roosevelt","","","7/30/1906","1/1/1934","9/3/2010","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Albuquerque","Dallas","Western","West","0","1","www.jpstonecb.com","16120","2014","7313","6793","14332","7143","1834","5355","1195","279","410","506","1184","368","583","233","126","45","58","23","332","295","18","19","16","10","4","2","22","18","3","1"
"11445","0","703039","1137033","THE JEFFERSON BANK","Greenville","MS","38703","12/31/2021","5/18/2022","NM","3008 E Reed Rd","SOUTHEAST ARKANSAS BANK CORP","3","0","0","2","0","Washington","","","1/3/1901","1/1/1934","11/16/2021","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Jackson Ms","St. louis","Southern","West","0","1","www.thejeffersonbank.com","1676","109","591","976","12005","1163","2627","8215","4069","369","2168","1532","3159","457","681","2021","13","5","4","4","105","65","22","18","33","10","17","6","40","23","7","10"
"7614","11076","215710","1117512","THE JUNIATA VALLEY BANK","Mifflintown","PA","17059","12/31/2021","5/18/2022","NM","1 S Main St","JUNIATA VALLEY FINANCIAL CORP","16","0","0","4","0","Juniata","","","1/1/1867","1/1/1934","4/30/2018","Stock","0","1","FDIC","DIF","New York","NEW YORK","Harrisburg","Philadelphia","Northeastern","Northeast","0","1","http://www.jvbonline.com","41566","1899","8757","30910","34661","9360","7240","18061","9008","1002","3414","4592","1827","1136","286","405","197","47","71","79","484","374","61","49","71","28","27","16","52","48","2","2"
"10505","52172","287959","","THE KANSAS STATE BANK","Ottawa","KS","66067","12/31/2021","5/18/2022","NM","236 N. Main St.","","3","0","0","7","1","Franklin","","","11/20/1917","1/1/1934","5/22/2014","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","1","http://www.MyKansasStateBank.com","7595","1232","2011","4352","6330","1958","2375","1997","5120","987","2675","1458","2569","1415","334","820","58","28","15","15","102","77","20","5","50","24","20","6","81","77","2","2"
"1865","13613","582654","","THE KANSAS STATE BANK OVERBROOK KANSAS","Overbrook","KS","66524","12/31/2021","5/18/2022","NM","400 Maple St.","","2","0","0","2","0","Osage","45820","Topeka, KS","1/1/1889","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","1","http://www.theksb.com","3854","3854","0","0","7083","7083","0","0","7659","7659","0","0","10976","10976","0","0","63","63","0","0","171","171","0","0","83","83","0","0","172","172","0","0"
"3279","0","979759","","THE KARNES COUNTY NATIONAL BANK OF KARNES CITY","Karnes City","TX","78118","12/31/2021","5/18/2022","N","311 E. Calvert St.","","1","0","0","7","0","Karnes","","","1/1/1900","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","www.kcnb.com","12699","167","1237","11295","9356","1037","3371","4948","1350","94","263","993","974","353","159","462","41","7","9","25","82","35","29","18","11","5","2","4","17","14","1","2"
"15194","53339","5751","1061594","THE KEARNY COUNTY BANK","Lakin","KS","67860","12/31/2021","5/18/2022","NM","221 N. Main St.","LAKIN BANCSHARES INC","2","0","0","2","1","Kearny","","","1/1/1888","6/26/1935","10/19/2012","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","0","1","www.kcbks.bank","20401","2215","6107","12079","22630","8304","5539","8787","12082","670","4098","7314","9235","1544","3248","4443","134","51","50","33","381","303","50","28","82","22","34","26","106","52","32","22"
"11860","11617","1017425","2010759","THE KILLBUCK SAVINGS BANK COMPANY","Killbuck","OH","44637","12/31/2021","5/18/2022","SM","165 N. Main St.","KILLBUCK BANCSHARES INC","12","0","0","8","0","Holmes","","","1/1/1900","1/1/1934","1/1/2012","Stock","0","0","FED","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","http://www.killbuckbank.com","25303","1122","4093","20088","30396","11654","7853","10889","13523","329","4091","9103","2987","1532","1455","0","123","23","36","64","496","380","80","36","72","10","33","29","87","79","8","0"
"3292","0","623052","","THE LAMESA NATIONAL BANK","Lamesa","TX","79331","12/31/2021","5/18/2022","N","602 S 1st St.","","1","0","0","2","1","Dawson","","","7/30/1927","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","WWW.LAMESANB.COM","1110","193","297","620","6380","3390","1150","1840","2085","81","1120","884","43890","8475","10320","25095","10","5","3","2","137","122","9","6","14","3","7","4","376","226","70","80"
"22835","10088","82350","2020691","THE LAUDERDALE COUNTY BANK","Halls","TN","38040","12/31/2021","5/18/2022","NM","305 S Church St","LAUDERDALE CNTY BANCSHARES INC","2","0","0","7","0","Lauderdale","","","4/4/1979","4/4/1979","11/16/2021","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Nashville","St. louis","Southern","Southeast","0","1","http://www.lauderdalecountybank.com","1535","427","187","921","5740","2609","2053","1078","1364","1364","0","0","1016","1016","0","0","14","9","1","4","77","61","11","5","15","15","0","0","26","26","0","0"
"35422","0","2855978","5301234","THE LEADERS BANK","Oak Brook","IL","60523","12/31/2021","5/18/2022","NM","2001 York Rd.","BOWLEGS CREEK LLC","1","0","0","4","0","Du Page","16980","Chicago-Naperville-Elgin, IL-IN-WI","5/3/2000","5/3/2000","10/28/2010","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","http://www.leadersbank.com","14366","51","1555","12760","7485","793","2349","4343","0","0","0","0","0","0","0","0","37","1","10","26","84","34","29","21","0","0","0","0","0","0","0","0"
"3693","14246","480330","1144059","THE LEMONT NATIONAL BANK","Lemont","IL","60439","12/31/2021","5/18/2022","N","1201 State St","LEMONT BCORP INC","5","0","0","5","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/1/1901","1/1/1934","7/19/2006","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","www.lemontnationalbank.com","919","0","545","374","0","0","0","0","0","0","0","0","0","0","0","0","6","0","4","2","0","0","0","0","0","0","0","0","0","0","0","0"
"3384","11946","1669","2465283","THE LIBERTY NATIONAL BANK IN PARIS","Paris","TX","75460","12/31/2021","5/18/2022","N","305 Lamar Ave.","PARIS BANCSHARES INC","2","0","0","8","0","Lamar","","","4/17/1931","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.lnbparis.com","42041","4842","9296","27903","11829","6999","2036","2794","0","0","0","0","5475","3620","1338","517","263","119","65","79","358","313","23","22","0","0","0","0","210","194","14","2"
"29857","4214","987576","","THE LIBERTY SAVINGS ASSOCIATION, FSA","Fort Scott","KS","66701","12/31/2021","5/18/2022","SA","24 S Judson","","1","0","0","7","0","Bourbon","","","1/1/1919","6/4/1938","7/21/2011","Non-Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Springfield Mo","Kansas City","Western","Western","0","1","www.libertysavingsfsa.com","543","43","162","338","626","52","82","492","79","79","0","0","0","0","0","0","3","1","1","1","4","2","1","1","1","1","0","0","0","0","0","0"
"13712","10669","857745","2260376","THE LIBERTYVILLE SAVINGS BANK","Fairfield","IA","52556","12/31/2021","5/18/2022","NM","2000 W. Jefferson","VILLAGE INVESTMENT CO","6","0","0","2","1","Jefferson","","","9/16/1901","1/15/1934","7/19/2019","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","www.lsbia.bank","29786","5595","10689","13502","20682","8038","5186","7458","35124","3267","15595","16262","23124","10023","6889","6212","261","140","84","37","435","359","45","31","269","93","116","60","608","503","75","30"
"2750","0","553944","1118911","THE LINCOLN NATIONAL BANK OF HODGENVILLE","Hodgenville","KY","42748","12/31/2021","5/18/2022","N","Main St.","HAMBAC INC","5","0","0","8","0","Larue","21060","Elizabethtown-Fort Knox, KY","7/20/1930","1/1/1934","4/1/2015","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Louisville","St. louis","Central","Southeast","0","1","http://www.mylnb.com","18808","770","6284","11754","12183","6895","2817","2471","20409","3056","9666","7687","4980","3369","711","900","109","19","49","41","445","408","28","9","186","85","75","26","190","181","6","3"
"3808","0","372444","1248489","THE LITCHFIELD NATIONAL BANK","Litchfield","IL","62056","12/31/2021","5/18/2022","N","316 N. State St.","LITCHFIELD BANCSHARES CO","3","0","0","2","0","Montgomery","","","5/1/1907","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Springfield Il","St. louis","Central","Central","0","1","www.ibanklnb.com","11417","1593","2481","7343","1547","749","440","358","9318","1281","3670","4367","2818","356","1069","1393","71","31","22","18","37","31","4","2","67","21","29","17","32","14","11","7"
"90227","0","923707","4268349","THE LOWELL FIVE CENT SAVINGS BANK","Tewksbury","MA","1876","12/31/2021","5/18/2022","SB","30 International Pl","LOWELL FIVE BCORP MHC","16","0","1","4","0","Middlesex","14460","Boston-Cambridge-Newton, MA-NH","4/12/1854","7/1/1985","5/1/2021","Stock","0","1","FDIC","DIF","New York","NEW YORK","North Boston","Boston","Northeastern","Northeast","0","1","www.lowellfive.com","67945","1454","7339","59152","35205","5217","8196","21792","0","0","0","0","0","0","0","0","217","28","53","136","507","314","94","99","0","0","0","0","0","0","0","0"
"7586","13939","501815","1117688","THE LUZERNE BANK","Luzerne","PA","18709","12/31/2021","5/18/2022","NM","118 Main St.","PENNS WOODS BCORP INC","8","0","0","4","0","Luzerne","42540","Scranton-Wilkes-Barre-Hazleton, PA","1/1/1907","1/1/1934","3/1/2021","Stock","0","0","FDIC","DIF","New York","NEW YORK","Harrisburg","Philadelphia","Northeastern","Northeast","0","1","www.luzernebank.com","52416","3796","13726","34894","25113","6671","4634","13808","85","11","74","0","26","26","0","0","305","83","115","107","341","255","47","39","2","1","1","0","1","1","0","0"
"12135","0","136655","1416617","THE LYNDON STATE BANK","Lyndon","KS","66451","12/31/2021","5/18/2022","NM","817 Topeka Ave.","CMJR INVESTMENTS INC","3","0","0","2","1","Osage","45820","Topeka, KS","8/1/1901","1/1/1934","7/21/2015","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","1","http://www.lyndonstatebank.com","1660","1660","0","0","4690","4690","0","0","12185","2486","6118","3581","5780","3891","1384","505","21","21","0","0","71","71","0","0","95","42","41","12","145","133","10","2"
"14952","0","796657","1056769","THE LYON COUNTY STATE BANK","Emporia","KS","66801","12/31/2021","5/18/2022","NM","902 Merchant St.","OTTAWA BANCSHARES INC","2","0","0","8","1","Lyon","","","6/27/1913","12/28/1934","7/12/2014","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","www.mylcsb.com","6720","687","1220","4813","4539","1778","1509","1252","2155","571","618","966","173","173","0","0","40","18","10","12","105","83","16","6","21","13","6","2","10","10","0","0"
"7151","13866","323204","1246476","THE LYONS NATIONAL BANK","Lyons","NY","14489","12/31/2021","5/18/2022","N","35 Williams St.","LYONS BCORP INC","16","0","0","4","0","Wayne","40380","Rochester, NY","1/1/1865","1/1/1934","6/2/2010","Stock","0","0","OCC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","www.bankwithlnb.com","100680","5138","19569","75973","90746","26444","22521","41781","49523","3969","17756","27798","33225","14894","10673","7658","625","246","169","210","3054","2588","288","178","366","133","132","101","1445","1275","123","47"
"15501","0","830252","","THE LYTLE STATE BANK OF LYTLE, TEXAS","Lytle","TX","78052","12/31/2021","5/18/2022","NM","14631 S. Fm 2790 W.","","1","0","0","7","0","Atascosa","41700","San Antonio-New Braunfels, TX","9/14/1910","6/10/1937","3/9/2016","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","www.lytlestatebank.com","465","465","0","0","6417","6417","0","0","232","232","0","0","2604","2604","0","0","5","5","0","0","155","155","0","0","3","3","0","0","82","82","0","0"
"14644","10787","906241","1099980","THE MALVERN NATIONAL BANK","Malvern","AR","72104","12/31/2021","5/18/2022","N","501 S. Main St.","MNB BANCSHARES INC","15","0","0","4","1","Hot Spring","","","1/1/1934","8/7/1934","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Southeast","0","1","www.mnbbank.com","34160","976","4922","28262","19301","6725","5396","7180","1631","423","760","448","327","327","0","0","138","25","41","72","398","321","53","24","23","12","7","4","16","16","0","0"
"9860","0","513920","2375449","THE MARBLEHEAD BANK","Marblehead","OH","43440","12/31/2021","5/18/2022","SM","709 W. Main St.","MARBLEHEAD BCORP","3","0","0","7","0","Ottawa","45780","Toledo, OH","3/6/1907","1/1/1934","1/1/2012","Stock","0","0","FED","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","www.marbleheadbank.com","1562","624","938","0","1315","289","280","746","0","0","0","0","0","0","0","0","23","15","8","0","13","7","3","3","0","0","0","0","0","0","0","0"
"8576","0","441359","1099814","THE MARIES COUNTY BANK","Vienna","MO","65582","12/31/2021","5/18/2022","NM","205 Hwy. 63 N","MARIES COUNTY BCORP INC","12","0","0","2","0","Maries","","","8/17/1900","1/1/1934","7/1/2020","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Columbia Mo","St. louis","Western","West","0","1","http://www.mariescountybank.com","48720","15942","13801","18977","14690","9014","3090","2586","82617","18698","30975","32944","16681","13089","1854","1738","598","466","94","38","634","608","20","6","700","419","199","82","857","840","13","4"
"4728","0","167752","2857552","THE MARION NATIONAL BANK","Marion","KS","66861","12/31/2021","5/18/2022","N","302 E. Main St.","MARION BANCSHARES INC","1","0","0","2","0","Marion","","","1/1/1905","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","http://www.bankwithmnb.com","62","62","0","0","595","595","0","0","1425","504","412","509","229","229","0","0","2","2","0","0","8","8","0","0","18","12","4","2","9","9","0","0"
"35394","15930","2881445","","THE MASSMUTUAL TRUST COMPANY","Windsor","CT","6095","12/31/2021","5/18/2022","SA","200 Great Pond Dr","","1","0","0","7","0","Hartford","25540","Hartford-West Hartford-East Hartford, CT","1/12/2000","1/12/2000","10/4/2021","Stock","0","1","OCC","DIF","New York","NEW YORK","Windsor","Boston","Northeastern","Northeast","0","0","www.massmutualtrust.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"314","0","741956","","THE MER ROUGE STATE BANK","Mer Rouge","LA","71261","12/31/2021","5/18/2022","NM","102 Davenport Ave","","1","0","0","2","0","Morehouse","33740","Monroe, LA","1/1/1903","1/1/1934","11/16/2021","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Shreveport","Dallas","Southern","Western","0","1","www.merrougebank.com","1447","562","177","708","4818","807","805","3206","712","69","224","419","996","203","311","482","22","16","3","3","71","51","7","13","8","3","2","3","17","9","4","4"
"12231","15976","867258","5060915","THE MERCANTILE BANK OF LOUISIANA, MISSOURI","Louisiana","MO","63353","12/31/2021","5/18/2022","NM","222 Georgia St.","NORTHEAST MO BANCSHARES INC","1","0","0","2","1","Pike","","","1/29/1880","1/1/1934","2/19/2019","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","www.mercbk.com","8735","492","1488","6755","1823","947","409","467","9659","668","2740","6251","3593","998","1137","1458","46","16","12","18","68","62","3","3","60","17","22","21","66","49","14","3"
"183","0","784430","5586321","THE MERCHANTS & CITIZENS BANK","Mcrae","GA","31055","12/31/2021","5/18/2022","NM","6 College St.","M&C BANCSHARES INC","1","0","0","7","0","Telfair","","","2/23/1929","1/1/1934","2/15/2018","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","http://www.merchantsandcitizensbank.com","3972","406","1117","2449","2928","1930","341","657","3379","540","1432","1407","739","373","366","0","68","52","10","6","124","117","4","3","55","33","17","5","19","15","4","0"
"107","0","691042","1099252","THE MERCHANTS & PLANTERS BANK","Clarendon","AR","72029","12/31/2021","5/18/2022","NM","297 Madison St","CLARENDON HOLDING CO","1","0","0","7","0","Monroe","","","1/1/1890","1/1/1934","11/16/2021","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Southeast","0","1","","1251","254","405","592","7644","984","2100","4560","277","277","0","0","1247","1247","0","0","10","5","3","2","52","32","11","9","6","6","0","0","38","38","0","0"
