cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,SZUCRES,SZUCHEL,SZUCCRCD,SZUCAUTO,SZUCCON,SZUCCI,SZUCOTH,UCSZRES,UCSZHEL,UCSZCRCD,UCSZAUTO,UCSZCON,UCSZCI,UCSZOTH
"3615","0","307932","1246793","CATLIN BANK","Catlin","IL","61817","12/31/2021","5/18/2022","NM","202 S. Sandusky St.","BUTLER POINT INC","3","0","0","8","0","Vermilion","19180","Danville, IL","5/28/1904","1/1/1934","6/27/2017","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","0","1","www.catlinbank.com","","","","","","","","","","","","","",""
"33859","0","2132594","3443998","CATSKILL HUDSON BANK","Monticello","NY","12701","12/31/2021","5/18/2022","NM","4445 Rt. 42 N","CATSKILL HUDSON BCORP INC","11","0","0","4","0","Sullivan","","","12/6/1993","12/6/1993","3/2/2020","Stock","0","0","FDIC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","http://www.chbny.com","","","","","","","","","","","","","",""
"12959","14283","254504","3009714","CATTARAUGUS COUNTY BANK","Little Valley","NY","14755","12/31/2021","5/18/2022","NM","116-20 Main St.","C C BCORP INC","7","0","0","4","0","Cattaraugus","","","1/1/1902","1/1/1934","1/1/2015","Stock","0","0","FDIC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","www.ccblv.com","","","","","","","","","","","","","",""
"5472","10809","529659","1059555","CATTLE BANK AND TRUST","Seward","NE","68434","12/31/2021","5/18/2022","NM","104 S. 5th","CATTLE CROSSING INC","4","0","0","2","1","Seward","30700","Lincoln, NE","6/1/1873","1/1/1934","12/29/2017","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","Western","0","1","WWW.CATTLEBANK.COM","","","","","","","","","","","","","",""
"12285","14250","284556","1057216","CATTLEMENS BANK","Altus","OK","73521","12/31/2021","5/18/2022","NM","3421 N. Main","REEVES BANCSHARES INC","6","0","1","2","1","Jackson","","","1/1/1910","1/1/1934","9/13/2021","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.cattlemensbank.com","","","","","","","","","","","","","",""
"6954","0","63201","1249075","CAYUGA LAKE NATIONAL BANK","Union Springs","NY","13160","12/31/2021","5/18/2022","N","165 Cayuga St","CAYUGA LAKE BANK CORP","3","0","0","8","0","Cayuga","","","1/1/1864","1/1/1934","7/25/2019","Stock","0","0","OCC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","http://www.cayugalakenationalbank.com","","","","","","","","","","","","","",""
"15310","11862","594433","1493654","CB&S BANK, INC.","Russellville","AL","35653","12/31/2021","5/18/2022","NM","201 S. Jackson St.","CBS BANC-CORP","55","0","1","4","0","Franklin","","","1/1/1906","12/6/1935","7/31/2019","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","1","www.cbsbank.com","","","","","","","","","","","","","",""
"58434","0","3615021","","CBANK","Cincinnati","OH","45236","12/31/2021","5/18/2022","NM","8050 Hosbrook Rd","","2","0","0","4","1","Hamilton","17140","Cincinnati, OH-KY-IN","7/16/2007","7/16/2007","12/31/2021","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","WWW.CBANKUSA.COM","","","","","","","","","","","","","",""
"21227","9678","218131","1082478","CBBC BANK","Maryville","TN","37804","12/31/2021","5/18/2022","NM","330 E Broadway Ave","TWIN CITIES FINL SERVICES INC","7","0","0","4","0","Blount","28940","Knoxville, TN","9/24/1973","9/24/1973","11/16/2021","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Knoxville","Atlanta","Southern","Southeast","0","1","www.cbbcbank.com","","","","","","","","","","","","","",""
"1552","12483","830542","1203899","CBI BANK & TRUST","Muscatine","IA","52761","12/31/2021","5/18/2022","SM","301 Iowa Ave","CENTRAL BANCSHARES INC","17","0","1","4","0","Muscatine","","","6/13/1933","1/1/1934","2/6/2021","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","www.cbibt.com","","","","","","","","","","","","","",""
"13959","0","71859","3914872","CBW BANK","Weir","KS","66781","12/31/2021","5/18/2022","NM","109 E. Main St.","CB BANCSHARES CORP","1","0","0","4","0","Cherokee","","","1/1/1892","2/28/1934","6/27/2016","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Springfield Mo","Kansas City","Western","Western","0","1","www.cbwbank.com","","","","","","","","","","","","","",""
"16595","11147","655839","1020395","CCB COMMUNITY BANK","Andalusia","AL","36420","12/31/2021","5/18/2022","NM","225 E. 3 Notch St.","SOUTHERN NATIONAL CORP","4","0","1","2","1","Covington","","","7/1/1947","7/1/1947","1/1/2014","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Montgomery","Atlanta","Southern","Southeast","0","1","www.bankccb.com","","","","","","","","","","","","","",""
"31121","6420","813572","3135190","CECIL BANK","Elkton","MD","21921","12/31/2021","5/18/2022","SM","127 N. St","CECIL BCORP INC","4","0","0","4","0","Cecil","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10/7/1959","10/7/1959","1/1/2012","Stock","0","0","FED","DIF","New York","NEW YORK","Baltimore","Richmond","Northeastern","Southeast","0","1","http://www.cecilbank.com","","","","","","","","0","","","","","","0"
"34478","0","2651899","","CEDAR HILL NATIONAL BANK","Charlotte","NC","28273","12/31/2021","5/18/2022","N","8100 Denmark Rd.","","1","0","0","7","0","Mecklenburg","16740","Charlotte-Concord-Gastonia, NC-SC","2/2/1998","2/2/1998","3/4/2019","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Charlotte","Richmond","Northeastern","Southeast","0","0","","","","","","","","","","","","","","",""
"57244","0","3029589","2125813","CEDAR RAPIDS BANK AND TRUST COMPANY","Cedar Rapids","IA","52401","12/31/2021","5/18/2022","SM","500 1st Ave. Ne, # 100","QCR HOLDINGS INC","9","0","0","4","0","Linn","16300","Cedar Rapids, IA","9/14/2001","9/14/2001","12/2/2017","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","www.CRBT.bank","","","","","","","","0","","","","","","0"
"18820","53546","1005851","1065202","CEDAR RAPIDS STATE BANK","Cedar Rapids","NE","68627","12/31/2021","5/18/2022","NM","213 W Main St","CEDAR RAPIDS STATE CO","2","0","0","2","1","Boone","","","5/25/1936","6/26/1963","7/1/2016","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","Western","0","1","http://www.cedarrapidsstatebank.com","","","","","","","","","","","","","",""
"25591","13036","550653","1398861","CEDAR SECURITY BANK","Fordyce","NE","68736","12/31/2021","5/18/2022","NM","117 Main St.","CEDAR FINANCIAL HOLDING INC","3","0","0","2","0","Cedar","","","9/4/1984","9/4/1984","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux City","Kansas City","Western","Western","0","1","https://onlinebanking.cedarsecurity.com/","","","","","","","","","","","","","",""
"14694","14694","1014246","1363962","CEDAR VALLEY BANK & TRUST","La Porte City","IA","50651","12/31/2021","5/18/2022","NM","321 Main St.","D&D BANCSHARES INC","2","0","0","2","1","Black Hawk","47940","Waterloo-Cedar Falls, IA","7/6/1906","8/22/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","www.cedarvalleybank.com","","","","","","","","","","","","","",""
"57684","0","3262788","4463126","CEDARSTONE BANK","Lebanon","TN","37087","12/31/2021","5/18/2022","NM","900 W Main St","CEDARSTONE FINANCIAL INC","3","0","0","4","0","Wilson","34980","Nashville-Davidson-Murfreesboro-Franklin, TN","4/19/2004","4/19/2004","11/16/2021","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Nashville","Atlanta","Southern","Southeast","0","1","www.cedarstonebank.com","","","","","","","","","","","","","",""
"57056","0","2998576","","CELTIC BANK","Salt Lake City","UT","84111","12/31/2021","5/18/2022","NM","268 S. State St, # 300","","1","0","0","4","0","Salt Lake","41620","Salt Lake City, UT","3/1/2001","3/1/2001","2/20/2018","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Salt Lake City","San Francisco","Western","West","0","0","http://www.celticbank.com","","","","","","","","","","","","","",""
"8848","0","308256","1020920","CENBANK","Buffalo Lake","MN","55314","12/31/2021","5/18/2022","NM","109 W. Yellowstone Trail","CENTRAL TRUST CO","3","0","0","2","1","Renville","","","1/1/1893","1/1/1934","1/31/2007","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","0","1","www.cenbank.com","","","","","","","","","","","","","",""
"3098","0","89957","1104567","CENDERA BANK, NATIONAL ASSOCIATION","Bells","TX","75414","12/31/2021","5/18/2022","N","615 E. Bells Blvd","CENDERA FINANCIAL HOLDINGS INC","3","0","0","4","0","Grayson","43300","Sherman-Denison, TX","1/1/1904","1/1/1934","7/1/2013","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","http://cenderabank.com","","","","","","","","","","","","","",""
"30996","6230","934271","4439354","CENLAR FSB","Ewing","NJ","8618","12/31/2021","5/18/2022","SA","425 Phillips Blvd.","EMPLOYEES STK OWNERSHIP PLAN CENLAR CAPITAL","1","0","0","5","1","Mercer","45940","Trenton, NJ","1/1/1912","6/13/1958","9/13/2016","Stock","0","0","OCC","DIF","New York","NEW YORK","Jamesburg","Philadelphia","Northeastern","Northeast","0","1","www.cenlar.com","","","","","","","","0","","","","","","0"
"11241","0","456045","1491409","CENTENNIAL BANK","Conway","AR","72032","12/31/2021","5/18/2022","SM","620 Chestnut St.","HOME BANCSHARES INC","176","0","1","4","0","Faulkner","30780","Little Rock-North Little Rock-Conway, AR","1/1/1903","1/1/1934","3/3/2020","Stock","0","1","FED","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Southeast","0","0","http://www.my100bank.com","","","","","","","","0","","","","","","0"
"8439","10838","531250","1135806","CENTENNIAL BANK","Trezevant","TN","38258","12/31/2021","5/18/2022","NM","5420 Broad St S","F&M BANCSHARES INC","13","0","0","4","0","Carroll","","","1/1/1916","1/1/1934","11/16/2021","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Nashville","St. louis","Southern","Southeast","0","1","http://www.mycentennial.bank","","","","","","","","","","","","","",""
"10976","0","1017957","1246494","CENTER NATIONAL BANK","Litchfield","MN","55355","12/31/2021","5/18/2022","N","301 N. Ramsey Ave.","CNB FINANCIAL CORP","4","0","0","4","1","Meeker","","","1/1/1891","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","0","1","Centernationalbank.com","","","","","","","","","","","","","",""
"16436","15669","51459","1057289","CENTERA BANK","Sublette","KS","67877","12/31/2021","5/18/2022","NM","119 S. Inman St.","SANTA FE TRAIL BANC SHARES INC","6","0","0","2","1","Haskell","","","10/18/1937","5/31/1946","7/15/2018","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","0","1","www.centerabank.com","","","","","","","","","","","","","",""
"35117","0","2887399","4415693","CENTERBANK","Milford","OH","45150","12/31/2021","5/18/2022","NM","744 State Rt. 28","CENTERGROUP FINANCIAL INC","3","0","0","4","0","Clermont","17140","Cincinnati, OH-KY-IN","3/15/2000","3/15/2000","12/31/2021","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","www.center.bank","","","","","","","","","","","","","",""
"12854","9447","783648","1204560","CENTIER BANK","Whiting","IN","46394","12/31/2021","5/18/2022","NM","1500-119th St.","FIRST BANCSHARES INC","59","0","0","4","0","Lake","16980","Chicago-Naperville-Elgin, IL-IN-WI","4/21/1895","1/1/1934","2/14/2011","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","1","www.centier.com","","","","","","","","0","","","","","","0"
"19904","10688","800853","1061754","CENTINEL BANK OF TAOS","Taos","NM","87571","12/31/2021","5/18/2022","NM","512 Paseo Del Pueblo Sur","CENTINEL BANK SHARES INC","2","0","0","7","1","Taos","","","3/1/1969","3/1/1969","7/11/2018","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Albuquerque","Kansas City","Western","West","0","1","www.centinelbank.com","","","","","","","","","","","","","",""
"17612","15662","31255","1106468","CENTRAL BANK","Houston","TX","77041","12/31/2021","5/18/2022","SM","11201 Clay Rd.","CENTRAL BANCSHARES INC","4","0","0","4","1","Harris","26420","Houston-The Woodlands-Sugar Land, TX","5/31/1956","5/31/1956","4/18/2017","Stock","0","1","FED","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","http://www.centralbankhouston.com","","","","","","","","0","","","","","","0"
"1756","0","3488579","1131611","CENTRAL BANK","Little Rock","AR","72211","12/31/2021","5/18/2022","NM","1506 Market St, # C180","CROSS COUNTY BANCSHARES INC","3","0","0","4","0","Pulaski","30780","Little Rock-North Little Rock-Conway, AR","8/12/1912","1/1/1934","4/1/2017","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Southeast","0","1","http://www.centralbankar.com","","","","","","","","","","","","","",""
"31545","7159","265676","","CENTRAL BANK","Savannah","TN","38372","12/31/2021","5/18/2022","NM","485 Wayne Rd","","3","0","0","8","0","Hardin","","","6/30/1967","6/30/1967","11/16/2021","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Nashville","St. louis","Southern","Southeast","0","1","http://www.CENTRALBANKTN.COM","","","","","","","","","","","","","",""
"15555","10364","546544","1978674","CENTRAL BANK","Storm Lake","IA","50588","12/31/2021","5/18/2022","SM","600 Lake Ave.","COMMERCIAL FINANCIAL CORP","23","0","1","4","0","Buena Vista","","","1/1/1879","1/1/1934","2/29/2020","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Sioux City","Chicago","Western","Western","0","1","http://www.centralbankonline.com","","","","","","","","","","","","","",""
"58377","0","3468450","3468478","CENTRAL BANK","Tampa","FL","33647","12/31/2021","5/18/2022","NM","20701 Bruce B. Downs Blvd","CENTRAL FINANCIAL HOLDINGS INC","3","0","0","4","0","Hillsborough","45300","Tampa-St. Petersburg-Clearwater, FL","2/26/2007","2/26/2007","7/7/2014","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Tampa","Atlanta","Southern","Southeast","0","1","www.centralbankfl.com","","","","","","","","","","","","","",""
"9204","10206","622774","1025662","CENTRAL BANK","Provo","UT","84601","12/31/2021","5/18/2022","NM","75 N. University Ave.","CENTRAL BCORP","11","0","0","4","0","Utah","39340","Provo-Orem, UT","10/17/1891","1/1/1934","3/25/2020","Stock","0","1","FDIC","DIF","San Francisco","SAN FRANCISCO","Salt Lake City","San Francisco","Western","West","0","1","www.cbutah.com","","","","","","","","","","","","","",""
"15815","11038","1007015","2158156","CENTRAL BANK & TRUST COMPANY","Lexington","KY","40507","12/31/2021","5/18/2022","NM","300 W Vine St","CENTRAL BANCSHARES INC","28","0","0","4","0","Fayette","30460","Lexington-Fayette, KY","4/15/1938","4/30/1941","1/28/2021","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","0","www.centralbank.com","","","","","","","","0","","","","","","0"
"529","0","903950","1020920","CENTRAL BANK AND TRUST","Lander","WY","82520","12/31/2021","5/18/2022","NM","285 Main St.","CENTRAL TRUST CO","5","0","0","4","1","Fremont","","","1/31/1890","1/1/1934","3/16/2018","Stock","0","1","FDIC","DIF","San Francisco","KANSAS CITY","Billings","Kansas City","Western","West","0","1","www.centralbanktrust.com","","","","","","","","","","","","","",""
"11670","11563","931038","1492273","CENTRAL BANK ILLINOIS","Geneseo","IL","61254","12/31/2021","5/18/2022","NM","101 N. State St.","CENTRAL BANC INC","11","0","0","2","0","Henry","19340","Davenport-Moline-Rock Island, IA-IL","2/1/1907","1/1/1934","7/7/2017","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","http://www.central-bank.com","","","","","","","","","","","","","",""
"17009","11634","751852","1063084","CENTRAL BANK OF KANSAS CITY","Kansas City","MO","64124","12/31/2021","5/18/2022","NM","2301 Independence Blvd.","CENTRAL BANCSHARES KS CTY INC","2","0","0","4","1","Jackson","28140","Kansas City, MO-KS","8/10/1950","3/1/1951","12/11/2019","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","www.centralbankkc.com","","","","","","","","0","","","","","","0"
"28425","1567","467470","","CENTRAL FEDERAL SAVINGS AND LOAN ASSOCIATION","Cicero","IL","60804","12/31/2021","5/18/2022","SA","5953 W Cermak Rd.","","3","0","0","5","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/1/1892","4/5/1935","6/25/2014","Non-Stock","0","0","OCC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","www.centralfederalsavings.com","","","","","","","","","","","","","",""
"4702","14145","234355","1064429","CENTRAL NATIONAL BANK","Junction City","KS","66441","12/31/2021","5/18/2022","N","802 N. Washington St.","CENTRAL OF KANSAS INC","36","0","1","2","0","Geary","31740","Manhattan, KS","1/1/1884","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","0","1","http://www.centralnational.com","","","","","","","","0","","","","","","0"
"22396","11820","428060","1106132","CENTRAL NATIONAL BANK","Waco","TX","76710","12/31/2021","5/18/2022","N","8320 W. Hwy. 84","CENTRABANC CORP","4","0","0","4","1","Mclennan","47380","Waco, TX","1/10/1977","1/10/1977","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","http://www.cnbwaco.com","","","","","","","","","","","","","",""
"17308","9334","701062","1022764","CENTRAL PACIFIC BANK","Honolulu","HI","96813","12/31/2021","5/18/2022","NM","220 S. King St.","CENTRAL PACIFIC FINANCIAL CORP","31","0","0","4","0","Honolulu","46520","Urban Honolulu, HI","2/15/1954","2/15/1954","12/31/2016","Stock","0","1","FDIC","DIF","San Francisco","SAN FRANCISCO","San Francisco","San Francisco","Western","Western","0","1","WWW.CPB.BANK","","","","","","","","0","","","","","","0"
"1095","13474","382050","1246805","CENTRAL SAVINGS BANK","Sault Sainte Mar","MI","49783","12/31/2021","5/18/2022","SM","511 Bingham Ave.","CENTRAL BANK CORP","9","0","0","8","0","Chippewa","","","12/2/1902","1/1/1934","1/1/2012","Stock","0","0","FED","DIF","Chicago","CHICAGO","Grand Rapids","Minneapolis","Central","Central","0","1","www.centralsavingsbank.com","","","","","","","","0","","","","","","0"
