cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,lnls,lnrs3les,lnrs3t12,lnrs1t3,lnrs3t5,lnrs5t15,lnrsov15,lnot3les,lnot3t12,lnot1t3,lnot3t5,lnot5t15,lnotov15
"3269","10860","583352","3018958","FIRST NATIONAL BANK OF HUNTSVILLE","Huntsville","TX","77340","12/31/2021","5/18/2022","N","1300 Eleventh St.","FIRST NATL BANCSHARES HUNTSVILLE","5","0","0","8","0","Walker","","","1/1/1890","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","www.fnbhuntsvilletx.bank","248003","3315","6335","16110","25012","26069","710","15236","34781","33156","52809","32357","2058"
"18150","0","975555","1135909","FIRST NATIONAL BANK OF JASPER","Jasper","TX","75951","12/31/2021","5/18/2022","N","301 E. Houston St.","EAST TEXAS BANCSHARES INC","3","0","0","7","0","Jasper","","","2/6/1960","2/6/1960","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","www.fnbjasper.com","66518","80","702","1902","6985","10827","2276","3859","3459","7758","11373","10272","7017"
"4794","0","614256","1051371","FIRST NATIONAL BANK OF KANSAS","Burlington","KS","66839","12/31/2021","5/18/2022","N","600 N. 4th St.","MEADER INSURANCE AGENCY INC","3","0","0","2","1","Coffey","","","1/14/1902","1/1/1934","8/14/2009","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","1","http://www.fnbofks.bank","21538","8","2","179","707","5154","404","1596","3035","1509","3923","4166","510"
"2735","14512","907444","2744849","FIRST NATIONAL BANK OF KENTUCKY","Carrollton","KY","41008","12/31/2021","5/18/2022","N","604 Highland Ave.","PORT WILLIAM BANCSHARES INC","5","0","0","4","1","Carroll","","","1/1/1881","1/1/1934","1/1/2017","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Louisville","St. louis","Central","Southeast","0","1","www.fnbkentucky.com","122044","260","2031","3648","2144","17579","29070","3972","7986","10150","5746","16788","22226"
"18895","13238","560353","1130829","FIRST NATIONAL BANK OF LAKE JACKSON","Lake Jackson","TX","77566","12/31/2021","5/18/2022","N","122 W. Way","AUSTIN COLONY INC","2","0","0","5","1","Brazoria","26420","Houston-The Woodlands-Sugar Land, TX","9/26/1963","9/26/1963","1/24/2008","Stock","0","0","OCC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","www.fnblj.com","16576","0","50","9","32","0","0","2991","1660","1259","1662","1576","7337"
"4288","0","575834","2227182","FIRST NATIONAL BANK OF LOUISIANA","Crowley","LA","70526","12/31/2021","5/18/2022","N","128 N. Parkerson Ave.","FINANCIAL CORP OF LOUISIANA","5","0","0","4","1","Acadia","29180","Lafayette, LA","1/1/1924","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","http://www.fnb-la.com","313208","5108","4369","10323","26471","6650","0","43144","46454","54858","91137","24670","24"
"58259","0","3404467","3404458","FIRST NATIONAL BANK OF MICHIGAN","Kalamazoo","MI","49007","12/31/2021","5/18/2022","N","348 W. Michigan Ave.","FIRST NATIONAL BCORP INC","6","0","0","4","0","Kalamazoo","28020","Kalamazoo-Portage, MI","4/12/2006","4/12/2006","9/1/2009","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Grand Rapids","Chicago","Central","Central","0","1","www.fnbmichigan.com","564968","2170","877","1056","2470","11527","0","124074","22064","77940","171570","137975","12899"
"961","12434","893248","1245385","FIRST NATIONAL BANK OF MUSCATINE","Muscatine","IA","52761","12/31/2021","5/18/2022","N","300 E. 2nd St.","IOWA FIRST BANCSHARES CORP","3","0","0","4","0","Muscatine","","","1/1/1934","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","http://www.fnbmusc.com","201528","2351","9543","10582","7429","18052","24205","10033","16677","28429","33094","31035","6376"
"15763","15425","330248","1248809","FIRST NATIONAL BANK OF NOKOMIS","Nokomis","IL","62075","12/31/2021","5/18/2022","N","122 W. State St.","FIRST NOKOMIS BCORP INC","4","0","0","2","1","Montgomery","","","9/3/1940","9/3/1940","10/22/2016","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Springfield Il","St. louis","Central","Central","0","1","https://www.fnbnokomis.com","85955","130","515","1879","449","3406","12206","8518","8499","4067","5147","13024","27963"
"3854","11374","864846","2027412","FIRST NATIONAL BANK OF NORTH ARKANSAS","Berryville","AR","72616","12/31/2021","5/18/2022","N","305-307 Public Sq.","FIRST NB N AR EMPLOYEE STK OWNERSHIP TR","11","0","0","8","1","Carroll","","","2/18/1889","1/1/1934","12/2/2011","Stock","0","1","OCC","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Southeast","0","1","www.fnbna.com","183761","2810","9197","8278","22583","7876","12318","5555","19892","26096","41510","10559","15617"
"4211","12990","525053","1058343","FIRST NATIONAL BANK OF OKLAHOMA","Oklahoma City","OK","73120","12/31/2021","5/18/2022","N","10900 Hefner Pointe Dr.","FIRST BCORP OF OKLAHOMA INC","4","0","0","4","1","Oklahoma","36420","Oklahoma City, OK","1/1/1917","1/1/1934","8/1/2020","Stock","0","0","OCC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","http://www.fnbok.com","514417","6881","10027","19783","15365","54985","9626","34692","81731","100225","95519","71365","12903"
"5452","16015","527954","1066209","FIRST NATIONAL BANK OF OMAHA","Omaha","NE","68102","12/31/2021","5/18/2022","N","1601 Capitol Ave.","LAURITZEN CORP","119","0","1","9","0","Douglas","36540","Omaha-Council Bluffs, NE-IA","1/1/1857","1/1/1934","6/14/2021","Stock","0","1","OCC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","Western","0","0","www.fnbo.com","16759116","22415","31249","33100","129555","334136","374836","8634539","953360","2948644","1871660","1322542","14615"
"3720","13685","860147","","FIRST NATIONAL BANK OF PANA","Pana","IL","62557","12/31/2021","5/18/2022","N","306 S. Locust St.","","5","0","0","4","1","Christian","","","1/1/1930","1/1/1934","10/30/2015","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Springfield Il","Chicago","Central","Central","0","1","www.fnbpana.com","170700","1505","4263","9469","14273","1809","8860","18914","17266","20972","49486","14453","7897"
"26829","13325","82033","2552400","FIRST NATIONAL BANK OF PASCO","Dade City","FL","33525","12/31/2021","5/18/2022","N","13315 Ushwy 301 S.","FLORIDA BANCSHARES INC","5","0","0","4","0","Pasco","45300","Tampa-St. Petersburg-Clearwater, FL","11/3/1986","11/3/1986","7/26/2007","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Tampa","Atlanta","Southern","Southeast","0","1","http://www.fnbpasco.com","150045","519","1673","92","165","5350","9169","7207","5574","24220","14778","79276","1593"
"7888","10358","379920","3005332","FIRST NATIONAL BANK OF PENNSYLVANIA","Greenville","PA","16125","12/31/2021","5/18/2022","N","166 Main St.","F N B CORP","342","1","1","4","0","Mercer","49660","Youngstown-Warren-Boardman, OH-PA","2/4/1864","1/1/1934","3/11/2017","Stock","0","1","OCC","DIF","New York","NEW YORK","Wexford","Cleveland","Northeastern","Northeast","0","0","www.fnb-online.com","25238660","84744","105269","154106","258357","2294258","2821080","11927828","486240","1639350","2930458","1950457","500097"
"15572","10866","972732","1082393","FIRST NATIONAL BANK OF PULASKI","Pulaski","TN","38478","12/31/2021","5/18/2022","N","206 S. 1st St.","FIRST PULASKI NATIONAL CORP","13","0","1","4","0","Giles","","","1/12/1938","1/12/1938","5/11/2015","Stock","0","1","OCC","DIF","Dallas","DALLAS","Nashville","Atlanta","Southern","Southeast","0","1","www.fnbforyou.com","651029","6800","8604","18607","31188","14087","52354","64244","65179","99287","137368","105847","46649"
"11501","0","472616","3471889","FIRST NATIONAL BANK OF SCOTIA","Scotia","NY","12302","12/31/2021","5/18/2022","N","201 Mohawk Ave.","GLENVILLE BANK HOLDING CO INC","10","0","0","8","0","Schenectady","10580","Albany-Schenectady-Troy, NY","1/1/1923","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","http://www.firstscotia.com","444147","978","1764","6300","12379","57623","43805","15786","12476","49336","91762","113631","36924"
"2107","15676","347022","1143230","FIRST NATIONAL BANK OF SOUTH CAROLINA","Holly Hill","SC","29059","12/31/2021","5/18/2022","N","801 Gilway &industrial Rd.","FNB CORP","8","0","0","7","0","Orangeburg","","","9/15/1905","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Atlanta","ATLANTA","Columbia Sc","Richmond","Northeastern","Southeast","0","1","http://www.fnbsc.com","96070","2248","3331","9601","8005","956","0","7171","13106","26992","22078","1981","37"
"24902","0","346566","2524210","FIRST NATIONAL BANK OF SOUTH PADRE ISLAND","South Padre Isla","TX","78597","12/31/2021","5/18/2022","N","709 Park Rd. 100","LAGUNA MADRE BANCSHARES INC","2","0","0","7","1","Cameron","15180","Brownsville-Harlingen, TX","12/20/1983","12/20/1983","6/15/2015","Stock","0","0","OCC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","http://www.fnbspi.com","27169","190","412","3513","5412","467","6925","422","2326","1955","4495","600","0"
"1049","0","129349","1099627","FIRST NATIONAL BANK OF STEELEVILLE","Steeleville","IL","62288","12/31/2021","5/18/2022","N","400 W Broadway","STEELEVILLE BANCSHARES INC","3","0","0","7","1","Randolph","","","11/1/1902","1/1/1934","8/1/2021","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","www.bankatfnb.com","100348","1391","3775","13181","16675","4653","404","2579","14781","14057","19752","8277","0"
"19502","11218","283737","","FIRST NATIONAL BANK OF TENNESSEE","Livingston","TN","38570","12/31/2021","5/18/2022","N","214 E. Main St.","","7","0","0","4","1","Overton","","","10/25/1965","10/25/1965","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Nashville","Atlanta","Southern","Southeast","0","1","http://www.fnbotn.com","520149","2592","8981","18375","37710","41805","0","17573","67998","102450","120188","87494","9363"
"3842","12492","145545","1135404","FIRST NATIONAL BANK OF WATERLOO","Waterloo","IL","62298","12/31/2021","5/18/2022","N","228 S Main St","FIRST WATERLOO BANCSHARES INC","13","0","0","4","0","Monroe","41180","St. Louis, MO-IL","6/12/1912","1/1/1934","8/1/2021","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","http://www.fnbwaterloo.bank","411013","3988","9343","22637","20558","41711","11866","23111","31350","54090","120056","65885","5509"
"18136","12652","89135","2376558","FIRST NATIONAL BANK OF WAUCHULA","Wauchula","FL","33873","12/31/2021","5/18/2022","N","406 N. 6th Ave.","FIRST HARDEE HOLDING CORP","1","0","0","4","1","Hardee","","","1/12/1960","1/12/1960","3/31/2006","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Tampa","Atlanta","Southern","Southeast","0","1","www.fnbwauchula.com","62695","1534","3781","16531","2354","218","92","8294","3141","17954","6709","1404","0"
"3285","0","613950","1108097","FIRST NATIONAL BANK TEXAS","Killeen","TX","76541","12/31/2021","5/18/2022","N","507 N Gray St","FIRST COMMUNITY BANCSHARES INC","344","0","1","9","1","Bell","28660","Killeen-Temple, TX","2/27/1901","1/1/1934","10/1/2020","Stock","0","0","OCC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","0","www.1stnb.com","1482884","22301","439","1834","3231","40013","296971","44420","346712","100786","121271","331921","168315"
"22046","10367","714839","1140190","FIRST NATIONAL BANK USA","Boutte","LA","70039","12/31/2021","5/18/2022","N","13386 Hwy 90","FIRST ST CHARLES BANCSHARES","2","0","0","4","0","Saint Charles","35380","New Orleans-Metairie, LA","6/23/1975","6/23/1975","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","www.fnbusa.com","106612","7808","2704","9063","5682","2916","225","19441","11876","21121","20566","2758","2129"
"1545","15907","820048","1202258","FIRST NATIONAL BANK, AMES, IOWA","Ames","IA","50010","12/31/2021","5/18/2022","N","405 5th St.","AMES NATIONAL CORP","10","0","0","4","0","Story","11180","Ames, IA","5/22/1903","1/1/1934","9/15/2018","Stock","0","1","OCC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","HTTPS://WWW.FNBAMES.COM","620679","1166","3402","15190","57921","55594","3316","27032","38328","66890","229166","101614","12337"
"17872","0","968155","","FIRST NATIONAL BANK, CORTEZ","Cortez","CO","81321","12/31/2021","5/18/2022","N","2258 E. Main St.","","1","0","0","4","0","Montezuma","","","5/31/1958","5/31/1958","6/15/2015","Stock","0","0","OCC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","www.fnbcortez.com","63565","512","1923","1762","5112","1166","1101","5940","9092","8647","20903","4266","2210"
"25247","0","734538","1086131","FIRST NATIONAL BANKER'S BANK","Baton Rouge","LA","70809","12/31/2021","5/18/2022","N","7813 Office Park Blvd.","FIRST NATL BANKERS BANKSHARES","5","0","1","4","0","East Baton Rouge","12940","Baton Rouge, LA","7/2/1984","7/2/1984","9/25/2015","Stock","0","0","OCC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","0","www.bankers-bank.com","484001","625","2477","1917","1803","0","0","203718","31973","92783","108067","29268","2822"
"22092","14099","450632","1084481","FIRST NATIONAL COMMUNITY BANK","Chatsworth","GA","30705","12/31/2021","5/18/2022","N","701 N 3rd Ave","FIRST CHATSWORTH BANKSHARES","10","0","0","4","0","Murray","19140","Dalton, GA","8/18/1975","8/18/1975","7/1/2021","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","www.FNCBank.com","343629","3709","11214","21192","15770","1976","2829","72828","55848","54544","84795","16683","698"
"5357","13440","23755","1124118","FIRST NATIONAL COMMUNITY BANK","New Richmond","WI","54017","12/31/2021","5/18/2022","N","109 E 2nd St","ONE CORP","5","0","0","4","1","Saint Croix","33460","Minneapolis-St. Paul-Bloomington, MN-WI","1/1/1919","1/1/1934","10/24/2014","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Eau Claire","Minneapolis","Central","Central","0","1","www.fnc.bank","166851","0","855","3617","851","15660","16549","15011","9574","13269","18277","70096","1012"
"22282","0","277240","1889565","FIRST NATIONS BANK","Chicago","IL","60631","12/31/2021","5/18/2022","NM","7757 W Devon Ave","ILLINOIS STATE BCORP INC","3","0","0","4","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","6/7/1976","6/7/1976","7/19/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","https://www.fnbwbank.com","309992","357","3262","9382","6781","1557","0","33324","34582","82686","136900","1160","0"
"21379","0","78241","3386880","FIRST NATURALSTATE BANK","Mcgehee","AR","71654","12/31/2021","5/18/2022","SM","500 N. 2nd St.","FIRST NATIONAL FINANCIAL CORP","3","0","0","4","0","Desha","","","1/2/1974","1/2/1974","1/21/2016","Stock","0","1","FED","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Southeast","0","1","www.fnsbank.com","56298","317","1508","3307","6083","2685","380","4276","5920","10769","14372","4751","1796"
"12248","15755","576952","1057430","FIRST NEBRASKA BANK","Valley","NE","68064","12/31/2021","5/18/2022","SM","330 N. Spruce St.","VALLEY BANK SHARES INC","15","0","0","2","1","Douglas","36540","Omaha-Council Bluffs, NE-IA","1/1/1934","1/1/1934","8/1/2017","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","Western","0","1","www.firstnebraska.bank","201448","299","4399","3050","12527","2198","6359","40390","30621","25989","30208","24339","17952"
"3747","13514","413646","2558505","FIRST NEIGHBOR BANK, NATIONAL ASSOCIATION","Toledo","IL","62468","12/31/2021","5/18/2022","N","201 N. Meridian St.","FIRST NEIGHBORHOOD BANCSHARES EMPLOYEE STK OWNERSHIP PLAN","11","0","0","2","0","Cumberland","","","1/1/1933","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","0","1","http://www.firstneighbor.com","368372","1785","5640","15942","21408","1927","4593","29186","49485","96475","71895","40745","20524"
"6800","15891","911339","1076169","FIRST NEIGHBORHOOD BANK","Spencer","WV","25276","12/31/2021","5/18/2022","NM","216 Market St","WEST-CENTRAL BCORP INC","5","0","0","4","0","Roane","","","2/8/1912","1/1/1934","11/1/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Scott Depot","Richmond","Northeastern","Northeast","0","1","www.firstneighborhoodbank.com","82062","587","353","1894","592","10529","21639","1918","1233","4609","5402","21697","11609"
"18514","0","712956","1107830","FIRST NEW MEXICO BANK","Deming","NM","88030","12/31/2021","5/18/2022","NM","300 S. Gold Ave.","FIRST NM FINANCIAL CORP","3","0","0","7","0","Luna","","","4/30/1962","4/30/1962","6/13/2008","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Albuquerque","Dallas","Western","West","0","1","www.firstnewmexicobank.com","97808","1643","1121","3886","3168","4777","1319","4505","10278","6811","5790","7472","46579"
"24865","0","495558","1107830","FIRST NEW MEXICO BANK OF SILVER CITY","Silver City","NM","88061","12/31/2021","5/18/2022","NM","1928 Hwy 180 E.","FIRST NM FINANCIAL CORP","4","0","0","4","0","Grant","","","1/4/1984","1/4/1984","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Albuquerque","Dallas","Western","West","0","1","www.fnmbsc.com","46628","753","718","1211","1256","2095","2614","11835","6667","1815","1777","3825","12062"
"58745","0","3623969","1107830","FIRST NEW MEXICO BANK, LAS CRUCES","Las Cruces","NM","88011","12/31/2021","5/18/2022","NM","3000 E. Lohman Ave.","FIRST NM FINANCIAL CORP","3","0","0","4","0","Dona Ana","29740","Las Cruces, NM","1/14/2008","1/14/2008","1/14/2008","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Albuquerque","Dallas","Western","West","0","1","www.firstnewmexicobanklc.com","64302","5061","1217","2850","4190","2130","975","28086","11599","3850","3146","440","758"
