cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,webaddr,numemp,asset,chbal,chbali,sc,frepo,lnlsnet,lnatres,trade,bkprem,ore,intan,idoa,liabeq,liab,dep,depi,depdom,iddepinr,frepp,tradel,idobrmtg,subnd,idoliab,eqtot,eq,eqpp,eqcs,eqsur,equptot,eqconsub,nclnls,NCGTYPAR,oaienc,ernast,asstlt,asset5,asset2,RWAJT,AVASSETJ,OALIFINS,OALIFGEN,OALIFSEP,Oalifhyb,voliab,lnexamt,othbfhlb,lnlssale,ucln,RBCT1J,RBCT2,uc,obsdir
"8865","0","777254","1135619","HERITAGE BANK MINNESOTA","West Concord","MN","55985","12/31/2021","5/18/2022","NM","181 Main St.","WEST CONCORD BANCSHARES INC","3","0","0","8","1","Dodge","40340","Rochester, MN","6/2/1930","1/1/1934","10/1/2018","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","heritagebankmn.com","15","76461","4645","2765","14727","0","50476","580","0","4279","0","0","2334","76461","70067","70032","53903","70032","88.7856204671349","0","0","0","0","35","6394","6394","0","25","4975","1394","0","173","0","362","67968","31518","74500.4","77617.5","52153","79991","1010","1010","0","0","2620","252","0","0","9892","6534","580","9892","0"
"19254","11456","901358","5618101","HERITAGE BANK NATIONAL ASSOCIATION","Spicer","MN","56288","12/31/2021","5/18/2022","N","110 W S. St","HERITAGE BANCSHARES GROUP EMPLOYEE STK OWNERSHIP PLAN&TR","7","0","1","4","1","Kandiyohi","","","10/8/1964","10/8/1964","7/1/2011","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","0","1","www.heritagebankna.com","110","467757","57533","49186","50153","0","341335","3921","0","4810","0","3632","10294","467757","422293","398418","290298","398418","72.8102931654947","0","0","19089","0","4786","45464","45464","0","970","28050","16444","0","2985","814","2035","440674","173215","461361.4","459529","322864","457229","819","819","0","0","14275","2536","19089","6457","66340","43680","3927","66340","12857"
"33905","0","2209553","2634874","HERITAGE BANK OF COMMERCE","San Jose","CA","95110","12/31/2021","5/18/2022","SM","224 Airport Pkwy.","HERITAGE COMMERCE CORP","18","0","0","4","0","Santa Clara","41940","San Jose-Sunnyvale-Santa Clara, CA","6/8/1994","6/8/1994","8/17/2020","Stock","0","0","FED","DIF","San Francisco","SAN FRANCISCO","San Francisco","San Francisco","Western","Western","0","1","w w w .heritagebankofcommerce.com","325","5496724","1306216","1290513","760649","0","3046403","43290","0","44518","0","181954","156984","5496724","4880616","4778899","2855645","4778899","33.7854665227329","0","0","0","0","101717","616108","616108","0","403700","113808","98600","0","3738","0","10781","5097565","1961663","5131994.8","5478747","3518391","5502185","77589","76291","0","1298","92950","0","0","2367","1134343","451586","32796","1134343","0"
"21721","0","337340","1204609","HERITAGE BANK OF SCHAUMBURG","Schaumburg","IL","60194","12/31/2021","5/18/2022","NM","1535 W Schaumburg Rd","SCHAUMBURG BANCSHARES INC","1","0","0","4","1","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","8/8/1974","8/8/1974","7/19/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","www.hbschaumburg.com","16","162657","40489","38298","40819","0","70976","903","0","1454","0","8106","813","162657","141625","141385","114746","141385","90.0609566373434","0","0","0","0","240","21032","21032","0","665","16035","4332","0","0","0","393","150093","39013","158109.4","163400","53248","152373","0","0","0","0","3573","1715","0","0","6024","12885","668","6024","0"
"29577","3691","194570","5110324","HERITAGE BANK OF ST TAMMANY","Covington","LA","70433","12/31/2021","5/18/2022","SA","205 N. Columbia St.","HERITAGE NOLA BCORP INC","4","0","0","4","0","Saint Tammany","35380","New Orleans-Metairie, LA","1/1/1924","8/3/1935","6/30/2014","Stock","0","0","OCC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","www.heritagebank.org","29","153591","18279","17117","20403","0","102781","1033","0","7191","0","830","4107","153591","132101","120516","104633","120516","86.7050008712319","0","0","10468","0","1117","21490","21490","0","8","8486","12996","0","483","0","446","140301","89171","150343","153142.5","0","153473","2259","2259","0","0","8419","301","10468","199","14802","21681","0","14802","0"
"57576","0","3199811","3199820","HERITAGE BANK OF THE OZARKS","Lebanon","MO","65536","12/31/2021","5/18/2022","NM","1475 S. Jefferson","CORNERSTONE BANCSHARES INC","3","0","0","2","0","Laclede","","","9/22/2003","9/22/2003","11/13/2020","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Springfield Mo","St. louis","Western","West","0","1","http://www.heritagebankozarks.com","53","246437","30239","26543","31771","0","170751","2202","0","5054","0","694","7928","246437","225362","216438","162521","216438","67.8212104694241","0","0","6607","0","2317","21075","21075","0","2000","9737","9338","0","155","0","1076","229065","82334","230661.4","245133.5","0","244760","3409","3409","0","0","17687","2476","6607","0","24770","20759","0","24770","1704"
"33119","9950","1469677","2332536","HERITAGE BANK, INC.","Erlanger","KY","41018","12/31/2021","5/18/2022","NM","456 Commonwealth Ave","COMMONWEALTH HOLDINGS L L C","19","0","1","4","0","Kenton","17140","Cincinnati, OH-KY-IN","9/4/1990","9/4/1990","1/28/2021","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","www.ourheritage.bank","201","1463835","255237","241404","425940","418","727674","11323","0","17173","19","0","37374","1463835","1351779","1315246","983276","1315246","60.677212981803","28188","0","0","0","8345","112056","112056","0","7000","77672","27384","0","1215","0","3644","1395436","514735","1362682.4","1420222","933420","1457306","20751","15238","0","5513","59657","203","0","0","298539","109988","11323","298539","90411"
"57656","0","3224478","","HERITAGE COMMUNITY BANK","Greeneville","TN","37745","12/31/2021","5/18/2022","NM","114 W Church St","","3","0","0","4","1","Greene","","","12/3/2003","12/3/2003","11/16/2021","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Knoxville","Atlanta","Southern","Southeast","0","1","https://www.hcbonline.us","30","140387","23734","21853","3977","0","104449","1640","0","4479","0","0","3748","140387","126942","122606","100272","122606","85.9996249826758","0","0","4000","0","336","13445","13445","0","2649","13773","-2977","0","251","0","243","130279","63731","134449.2","140195","94599","141111","2719","2719","0","0","4046","3523","4000","0","22618","13468","1188","22618","0"
"15282","0","499743","3575723","HERITAGE COMMUNITY BANK","Chamois","MO","65024","12/31/2021","5/18/2022","NM","First &main","HERITAGE MANAGEMENT CO INC","4","0","0","4","1","Osage","27620","Jefferson City, MO","8/19/1935","9/19/1935","3/4/2013","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Columbia Mo","St. louis","Western","West","0","1","http://www.hcbanks.com","39","187051","19847","18030","5615","65","153742","2238","0","2683","0","403","4696","187051","169493","167665","132056","167665","79.6674909870989","0","0","1000","0","828","17558","17558","0","50","8077","9431","0","487","0","637","177452","45356","180547.2","183892","0","184945","3342","3342","0","0","5386","3722","1000","0","20032","17197","0","20032","2759"
"30846","6005","628178","2708159","HERITAGE SOUTHEAST BANK","Jonesboro","GA","30236","12/31/2021","5/18/2022","NM","101 N. Main St","HERITAGE SOUTHEAST BCORP INC","24","0","1","4","0","Clayton","12060","Atlanta-Sandy Springs-Roswell, GA","1/1/1955","2/9/1956","9/1/2019","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","https://www.heritagebank.com","280","1653350","291202","261513","197309","0","1040097","15228","0","35136","857","35558","53191","1653350","1457148","1427584","941684","1427584","73.5134484187886","23988","0","0","0","5576","196202","196202","0","100","143129","52973","0","1739","0","3240","1498919","414845","1632388.2","1646408.5","1245680","1609932","34634","22149","0","12485","73343","7141","0","0","404353","157860","15228","404353","0"
"5568","10917","610164","1109496","HERRING BANK","Amarillo","TX","79101","12/31/2021","5/18/2022","NM","2201 Civic Circle","HERRING BCORP INC","14","0","1","4","1","Potter","11100","Amarillo, TX","1/1/1899","1/1/1934","8/20/2013","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","www.herringbank.com","174","518683","110421","61595","40620","0","339458","2908","4996","12195","0","58","10935","518683","466870","464401","291261","464401","78.8150145888225","0","0","0","0","2469","51813","51813","0","1000","40000","10813","0","960","0","2021","446669","134888","519589.4","519853.5","380048","535292","0","0","0","0","16992","1219","0","438","49657","54179","2908","49657","5619"
"31345","6776","971379","","HERTFORD SAVINGS BANK, SSB","Hertford","NC","27944","12/31/2021","5/18/2022","SB","121 N. Church St.","","1","0","0","5","0","Perquimans","","","1/1/1923","5/27/1963","3/31/2006","Non-Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Raleigh","Richmond","Northeastern","Southeast","0","1","hertfordsavingsbank.com","3","15589","1690","178","3","3006","10700","69","0","33","0","0","157","15589","13357","13331","12310","13331","100","0","0","0","0","26","2232","2232","0","0","0","2232","0","148","0","59","13887","10513","15441.8","15755","7813","15837","0","0","0","0","0","159","0","0","1225","2232","69","1225","0"
"34488","15421","2536633","1203910","HIAWATHA BANK AND TRUST COMPANY","Hiawatha","IA","52233","12/31/2021","5/18/2022","NM","777 N Ctr. Point Rd","COUNTRY BCORP","2","0","0","4","0","Linn","16300","Cedar Rapids, IA","9/15/1997","9/15/1997","6/12/2020","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","http://www.hiawathabank.com","16","100166","2444","1398","16084","8350","69979","890","0","984","220","0","2105","100166","89887","88917","55246","88917","67.9688729955244","0","0","500","0","470","10279","10279","0","1075","2000","7204","0","0","0","339","95811","19172","98740.6","99783","0","101408","1316","1316","0","0","266","500","500","0","12806","10279","0","12806","0"
"13058","0","505550","4465559","HIAWATHA NATIONAL BANK","Hager City","WI","54014","12/31/2021","5/18/2022","N","N 1555 770th St.","LAKE SHORE III CORP","7","0","0","4","0","Pierce","33460","Minneapolis-St. Paul-Bloomington, MN-WI","1/1/1917","1/1/1934","8/24/2020","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Eau Claire","Minneapolis","Central","Central","0","1","www.hnbank.com","64","529911","32416","28219","146596","106","321346","3271","0","10426","0","10493","8528","529911","468174","465082","386444","465082","71.0642669985448","0","0","843","0","2249","61737","61737","0","126","42660","18951","0","6519","2289","1447","496267","98526","525072.6","522941.5","408725","515728","1338","1338","0","0","12538","15091","0","509","82495","52283","3271","82495","3026"
"27752","221","872579","","HIBERNIA BANK","New Orleans","LA","70130","12/31/2021","5/18/2022","SA","325 Carondelet St","","5","0","0","4","0","Orleans","35380","New Orleans-Metairie, LA","1/1/1886","1/16/1936","11/16/2021","Non-Stock","0","0","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","www.hibernia.bank","37","227971","24692","23451","1225","1500","179671","1190","0","11163","0","6234","3486","227971","193579","184804","165728","184804","79.7658446895955","0","0","8103","0","672","34392","34392","0","0","0","34392","0","386","0","478","205847","101058","218277","226495.5","0","222659","1231","1231","0","0","19882","0","7689","0","24354","27994","0","24354","0"
"22874","14792","550635","4305477","HICKORY POINT BANK AND TRUST","Decatur","IL","62523","12/31/2021","5/18/2022","NM","225 N. Water St.","FIRST ILLINOIS CORP","10","0","0","4","0","Macon","19500","Decatur, IL","6/4/1979","6/4/1979","3/31/2016","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","0","1","www.hickorypointbank.com","145","714490","108705","101851","188922","0","370791","5421","0","17484","0","1571","27017","714490","647632","635440","490829","635440","73.9813712180442","0","0","5000","0","7192","66858","66858","0","49094","618","17146","0","2538","0","1497","661564","77545","749913.6","739319.5","461317","739898","16486","16486","0","0","19399","5660","5000","876","158118","66569","5421","158118","119450"
"29783","4082","479370","3833834","HIGH COUNTRY BANK","Salida","CO","81201","12/31/2021","5/18/2022","SM","7360 W. Us Hwy. 50","HIGH COUNTRY BCORP INC","5","0","0","4","0","Chaffee","","","1/1/1886","5/3/1937","1/1/2012","Stock","0","0","FED","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","www.highcountrybank.net","84","452763","93451","90730","41676","0","301431","2723","0","7712","0","0","8493","452763","412113","409130","267790","409130","82.4252126307557","0","0","0","0","2983","40650","40650","0","3000","5860","31790","0","1635","0","1180","433837","135199","407307","443955.5","0","442375","5834","4314","0","1520","4845","2848","0","2078","62485","40661","0","62485","0"
"3017","9798","247551","1062760","HIGH PLAINS BANK","Flagler","CO","80815","12/31/2021","5/18/2022","SM","329 Main Ave.","HIGH PLAINS BANKING GROUP INC","6","0","0","4","1","Kit Carson","","","1/1/1908","1/1/1934","1/1/2012","Stock","0","0","FED","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","https://www.highplainsbank.com","74","307805","73445","56565","8054","0","215668","3011","0","5141","0","0","5497","307805","279899","267280","179593","267280","85.435799979799","0","0","11745","0","874","27906","27906","0","300","10849","16757","0","167","0","1394","280287","122275","284258.4","302329.5","0","306232","1586","1586","0","0","6102","0","11745","0","32718","27926","0","32718","0"
"418","9403","881852","1060711","HIGH PLAINS BANK","Okeene","OK","73763","12/31/2021","5/18/2022","NM","202 N. Main St.","FIRST KEYES BANCSHARES INC","5","0","0","2","1","Blaine","","","2/11/1930","1/1/1934","5/31/2019","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.hpbank.us","26","151524","3629","256","10644","10781","117601","1362","0","1699","184","984","6002","151524","131272","129622","100585","129622","80.54433307633","0","0","900","0","750","20252","20252","0","800","11779","7673","0","1685","0","1097","139282","12439","147486.6","149986","0","149614","4362","4362","0","0","4311","641","900","0","18926","19023","0","18926","0"
"16111","9639","764058","1124659","HIGHLAND BANK","Saint Michael","MN","55376","12/31/2021","5/18/2022","NM","701 Central Ave. E.","HIGHLAND BANCSHARES INC","5","0","0","4","1","Wright","33460","Minneapolis-St. Paul-Bloomington, MN-WI","12/28/1943","1/3/1944","2/28/2013","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","http://www.highlandbanks.com","88","640438","27061","21986","218379","0","385202","6627","0","3393","0","193","6210","640438","570929","523265","319785","523265","70.596328697387","37488","0","4659","0","5517","69509","69509","0","249","52604","16656","0","683","0","2261","625567","276939","642746.8","649969","469727","644240","0","0","0","0","40237","88","4600","0","100320","64176","5881","100320","0"
"31232","6581","652070","","HIGHLAND FEDERAL SAVINGS AND LOAN ASSOCIATION","Crossville","TN","38555","12/31/2021","5/18/2022","SA","106 S. Main St, # 103","","2","0","0","7","0","Cumberland","","","2/16/1961","2/16/1961","7/21/2011","Non-Stock","0","0","OCC","DIF","Dallas","DALLAS","Knoxville","Atlanta","Southern","Southeast","0","1","www.highlandfederal.com","14","71038","39974","39005","3893","0","21260","269","0","1350","0","0","4561","71038","56263","55419","49603","55419","96.1313815979233","0","0","0","0","844","14775","14775","0","0","0","14775","0","2","0","90","64158","20284","70667.2","71454","25062","72177","3466","3339","127","0","689","0","0","0","10110","14565","269","10110","0"
"6198","0","681249","1881699","HIGHLAND STATE BANK","Highland","WI","53543","12/31/2021","5/18/2022","NM","541 N. Main St.","SOUTHWESTERN WI BANCSHARES INC","1","0","0","7","1","Iowa","31540","Madison, WI","6/1/1903","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","0","1","http://www.highlandstatebank.net","7","42511","13513","12113","11545","420","15306","377","0","59","34","0","1634","42511","38256","37643","24336","37643","85.9070026821043","0","0","0","0","613","4255","4255","0","70","720","3465","0","0","0","83","39384","6707","39665.4","40865.5","0","40206","1071","1071","0","0","1030","33","0","0","384","4255","0","384","0"
