CUSIP,SERIES,TRADED,ISSUED,MATURITY,TYPE,FIRSTCPN,F,PCR,CCR,R,S,CALL,ORIGINAL,REOPENED,OUTSTANDING,PRICE,COUPON,MINDENOM,MULTIPLES,DAYCNT,PAGENT,V,FORMULA
3130ALTU8,EG-2036,2021-03-24,2021-04-01,2036-04-01,Domestic Bond,2021-10-01,S,USD,USD,F,C,OPR,11000000.0,0.0,11000000.0,100.0,2.42,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,2.42
3130ALTV6,47-2024,2021-03-24,2021-04-15,2024-07-15,Domestic Bond,2021-07-15,S,USD,USD,F,C,OPR,15000000.0,0.0,15000000.0,100.0,0.45,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.45
3130ALTW4,E9-2025,2021-03-24,2021-04-15,2025-01-15,Domestic Bond,2021-10-15,S,USD,USD,F,C,OPR,15000000.0,0.0,15000000.0,100.0,0.625,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.625
3130ALTY0,48-2024,2021-03-24,2021-04-08,2024-05-17,Domestic Bond,2021-10-08,S,USD,USD,F,C,OPR,25000000.0,0.0,25000000.0,100.0,0.4,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.4
3130ALU36,VR-2028,2021-03-24,2021-03-26,2028-03-10,Domestic Bond,2021-09-10,S,USD,USD,F,C,Non,3000000.0,52000000.0,55000000.0,99.243079,1.25,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.25
3130ALU44,J2-2026,2021-03-24,2021-03-29,2026-03-20,Domestic Bond,2021-09-29,S,USD,USD,F,C,OPR,13000000.0,0.0,13000000.0,100.0,0.98,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.98
3130ALU51,J3-2026,2021-03-24,2021-04-15,2026-04-15,Domestic Bond,2021-10-15,S,USD,USD,F,C,OPR,40000000.0,0.0,40000000.0,100.0,1.05,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.05
3130ALU69,49-2024,2021-03-24,2021-04-13,2024-12-13,Domestic Bond,2021-10-13,S,USD,USD,F,C,OPR,15000000.0,0.0,15000000.0,100.0,0.58,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.58
3130ALN83,B8-2026,2021-03-05,2021-03-09,2026-03-13,Domestic Bond,2021-09-13,S,USD,USD,F,C,Non,3000000.0,11000000.0,14000000.0,99.542714,0.75,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.75
3130ALN91,LK-2031,2021-03-05,2021-03-24,2031-03-24,Domestic Bond,2021-09-24,S,USD,USD,F,U,OPR,15000000.0,0.0,15000000.0,100.0,1.25,100000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.25
3130ALND2,VH-2028,2021-03-05,2021-03-29,2028-03-29,Domestic Bond,2021-09-29,S,USD,USD,F,U,OPR,25000000.0,0.0,25000000.0,100.0,1.0,100000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.0
3130ALNE0,B9-2026,2021-03-05,2021-03-30,2026-03-30,Domestic Bond,2021-09-30,S,USD,USD,F,C,OPR,15000000.0,0.0,15000000.0,100.0,0.875,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.875
3130ALNG5,EF-9023,2021-03-05,2021-03-29,2023-09-29,Domestic Bond,2021-09-29,S,USD,USD,F,C,OPR,30000000.0,0.0,30000000.0,100.0,0.25,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.25
3130ALNH3,LM-2031,2021-03-05,2021-03-24,2031-03-24,Domestic Bond,2021-09-24,S,USD,USD,F,U,OPR,20000000.0,0.0,20000000.0,100.0,1.0,100000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.0
3130ALNK6,C9-2025,2021-03-05,2021-03-25,2025-03-25,Domestic Bond,2021-09-25,S,USD,USD,F,C,OPR,15000000.0,0.0,15000000.0,100.0,0.625,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.625
3130ALNL4,LN-2031,2021-03-05,2021-03-24,2031-03-24,Domestic Bond,2021-09-24,S,USD,USD,F,U,OPR,25000000.0,0.0,25000000.0,100.0,1.25,100000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.25
3130ALNR1,KV-2029,2021-03-08,2021-03-15,2029-03-15,Domestic Bond,2021-09-15,S,USD,USD,F,C,OPR,20000000.0,0.0,20000000.0,100.0,1.57,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.57
3130ALNS9,VJ-2028,2021-03-08,2021-03-30,2028-03-30,Domestic Bond,2021-09-30,S,USD,USD,F,C,OPR,120000000.0,0.0,100000000.0,100.0,1.5,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.5
3130ALNT7,C3-2026,2021-03-08,2021-03-30,2026-03-30,Domestic Bond,2021-09-30,S,USD,USD,F,C,OPR,65000000.0,0.0,65000000.0,100.0,0.98,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.98
3130ALNU4,D1-2025,2021-03-08,2021-03-24,2025-03-24,Domestic Bond,2021-09-24,S,USD,USD,F,C,OPR,30000000.0,0.0,30000000.0,100.0,0.68,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.68
3130ALNY6,22-2024,2021-03-08,2021-03-30,2024-09-30,Domestic Bond,2021-09-30,S,USD,USD,F,C,OPR,75000000.0,0.0,75000000.0,100.0,0.55,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.55
3130ALNZ3,23-2024,2021-03-08,2021-03-30,2024-09-30,Domestic Bond,2021-09-30,S,USD,USD,F,C,OPR,75000000.0,0.0,75000000.0,100.0,0.55,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.55
3130ALP99,C8-2026,2021-03-09,2021-03-30,2026-03-30,Domestic Bond,2021-09-30,S,USD,USD,F,U,OPR,35000000.0,0.0,35000000.0,100.0,0.75,100000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.75
3130ALPA6,25-2024,2021-03-09,2021-03-30,2024-05-30,Domestic Bond,2021-09-30,S,USD,USD,F,C,OPR,70000000.0,0.0,70000000.0,100.0,0.47,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.47
3130ALPB4,D3-2025,2021-03-09,2021-03-30,2025-05-30,Domestic Bond,2021-09-30,S,USD,USD,F,C,OPR,80000000.0,0.0,80000000.0,100.0,0.8,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.8
3130ALPJ7,D5-2025,2021-03-09,2021-03-30,2025-06-30,Domestic Bond,2021-09-30,S,USD,USD,F,C,OPR,20000000.0,0.0,20000000.0,100.0,0.82,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.82
3130ALPK4,D1-2026,2021-03-10,2021-03-30,2026-03-30,Domestic Bond,2021-09-30,S,USD,USD,F,C,OPR,15000000.0,0.0,15000000.0,100.0,0.9,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.9
3130ALLP7,5427,2021-03-03,2021-03-17,2025-03-17,Global Bond,2021-09-17,S,USD,USD,F,C,OPR,300000000.0,0.0,300000000.0,100.0,0.65,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.65
3130ALLQ5,9Y-2026,2021-03-03,2021-03-30,2026-03-30,Domestic Bond,2021-09-30,S,USD,USD,F,C,OPR,15000000.0,0.0,15000000.0,100.0,0.85,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.85
3130ALLR3,9Z-2026,2021-03-03,2021-03-17,2026-03-17,Domestic Bond,2021-09-17,S,USD,USD,F,C,OPR,25000000.0,0.0,25000000.0,100.0,0.85,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.85
3130ALLS1,A1-2026,2021-03-03,2021-03-10,2026-03-10,Domestic Bond,2021-09-10,S,USD,USD,F,C,OPR,15000000.0,0.0,15000000.0,100.0,0.875,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.875
3130ALLU6,A2-2026,2021-03-03,2021-03-25,2026-03-25,Domestic Bond,2021-04-25,M,USD,USD,F,C,OPR,25000000.0,0.0,25000000.0,100.0,0.83,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.83
3130ALLV4,A3-2026,2021-03-03,2021-03-30,2026-03-30,Domestic Bond,2021-09-30,S,USD,USD,F,C,OPR,25000000.0,0.0,25000000.0,100.0,0.86,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.86
3130ALLW2,KT-2029,2021-03-03,2021-03-29,2029-03-29,Domestic Bond,2021-09-29,S,USD,USD,F,U,OPR,50000000.0,0.0,50000000.0,100.0,1.0,100000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.0
3130ALLX0,LG-2031,2021-03-03,2021-03-17,2031-03-17,Domestic Bond,2021-09-17,S,USD,USD,F,C,OPR,50000000.0,0.0,50000000.0,100.0,1.76,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.76
3130ALLY8,C3-2025,2021-03-03,2021-03-24,2025-03-24,Domestic Bond,2021-09-24,S,USD,USD,F,C,OPR,15000000.0,0.0,15000000.0,100.0,0.6,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.6
3130ALLZ5,EN-2033,2021-03-03,2021-03-24,2033-03-24,Domestic Bond,2021-09-24,S,USD,USD,F,U,OPR,25000000.0,0.0,25000000.0,100.0,1.25,100000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.25
3130ALM27,A4-2026,2021-03-03,2021-03-23,2026-03-23,Domestic Bond,2021-09-23,S,USD,USD,F,U,OPR,25000000.0,0.0,25000000.0,100.0,0.5,100000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.5
3130ALM43,C4-2025,2021-03-03,2021-03-30,2025-09-30,Domestic Bond,2021-09-30,S,USD,USD,F,C,OPR,15000000.0,0.0,15000000.0,100.0,0.75,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.75
3130ALM68,A6-2026,2021-03-04,2021-03-30,2026-03-30,Domestic Bond,2021-09-30,S,USD,USD,F,C,OPR,25000000.0,0.0,25000000.0,100.0,0.9,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.9
3130ALM76,A7-2026,2021-03-04,2021-03-30,2026-03-30,Domestic Bond,2021-09-30,S,USD,USD,F,C,OPR,25000000.0,0.0,25000000.0,100.0,0.9,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.9
3130ALMB7,KU-2029,2021-03-04,2021-03-15,2029-03-15,Domestic Bond,2021-09-15,S,USD,USD,F,C,OPR,25000000.0,0.0,25000000.0,100.0,1.54,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.54
3130ALMC5,XX-2041,2021-03-04,2021-03-11,2041-03-11,Domestic Bond,2021-09-11,S,USD,USD,F,C,OPR,5000000.0,0.0,5000000.0,100.0,2.47,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,2.47
3130ALME1,15-2024,2021-03-04,2021-03-24,2024-12-24,Domestic Bond,2021-09-24,S,USD,USD,F,C,OPR,25000000.0,0.0,25000000.0,100.0,0.55,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.55
3130ALMF8,ED-9023,2021-03-04,2021-03-15,2023-09-15,Domestic Bond,2021-09-15,S,USD,USD,F,C,OPR,15000000.0,0.0,15000000.0,100.0,0.2,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.2
3130ALMG6,LH-2031,2021-03-04,2021-03-24,2031-03-24,Domestic Bond,2021-09-24,S,USD,USD,F,U,OPR,35000000.0,0.0,35000000.0,100.0,1.0,100000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.0
3130ALMH4,B1-2026,2021-03-04,2021-03-30,2026-03-30,Domestic Bond,2021-09-30,S,USD,USD,F,U,OPR,10000000.0,0.0,10000000.0,100.0,0.5,100000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.5
3130ALMK7,16-2024,2021-03-04,2021-03-24,2024-09-24,Domestic Bond,2021-09-24,S,USD,USD,F,C,OPR,20000000.0,0.0,20000000.0,100.0,0.5,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.5
3130ALML5,C5-2025,2021-03-04,2021-03-24,2025-03-24,Domestic Bond,2021-09-24,S,USD,USD,F,C,OPR,15000000.0,0.0,15000000.0,100.0,0.65,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.65
3130ALMM3,B2-2026,2021-03-04,2021-03-30,2026-03-30,Domestic Bond,2021-09-30,S,USD,USD,F,C,OPR,125000000.0,0.0,125000000.0,100.0,1.0,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.0
3130ALMP6,LI-2031,2021-03-04,2021-03-25,2031-03-25,Domestic Bond,2021-09-25,S,USD,USD,F,U,OPR,30000000.0,0.0,30000000.0,100.0,1.0,100000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.0
3130ALMR2,18-2024,2021-03-04,2021-03-23,2024-08-23,Domestic Bond,2021-09-23,S,USD,USD,F,C,OPR,15000000.0,0.0,15000000.0,100.0,0.47,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.47
3130ALMS0,B3-2026,2021-03-04,2021-03-23,2026-03-23,Domestic Bond,2021-09-23,S,USD,USD,F,U,OPR,15000000.0,0.0,15000000.0,100.0,0.7,100000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.7
3130ALMU5,B5-2026,2021-03-05,2021-03-25,2026-09-25,Domestic Bond,2021-09-25,S,USD,USD,F,C,OPR,70000000.0,0.0,70000000.0,100.0,1.0,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.0
3130ALMV3,B6-2026,2021-03-05,2021-03-30,2026-03-30,Domestic Bond,2021-09-30,S,USD,USD,F,C,OPR,115000000.0,0.0,115000000.0,100.0,1.0,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.0
3130ALMZ4,EQ-2033,2021-03-05,2021-03-24,2033-03-24,Domestic Bond,2021-09-24,S,USD,USD,F,C,OPR,35000000.0,0.0,35000000.0,100.0,2.0,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,2.0
3130ALN34,C7-2025,2021-03-05,2021-03-24,2025-03-24,Domestic Bond,2021-09-24,S,USD,USD,F,C,OPR,35000000.0,0.0,35000000.0,100.0,0.7,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.7
3130ALN59,DT-2036,2021-03-05,2021-03-11,2036-03-11,Domestic Bond,2021-09-11,S,USD,USD,F,C,OPR,30000000.0,0.0,30000000.0,100.0,2.375,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,2.375
3130ALN67,DU-2036,2021-03-05,2021-03-12,2036-03-12,Domestic Bond,2021-09-12,S,USD,USD,F,C,OPR,2000000.0,0.0,2000000.0,100.0,2.25,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,2.25
3130ALX74,72-2024,2021-03-31,2021-04-22,2024-04-22,Domestic Bond,2021-10-22,S,USD,USD,F,C,OPR,15000000.0,0.0,15000000.0,100.0,0.45,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.45
3130ALX82,73-2024,2021-03-31,2021-04-22,2024-04-22,Domestic Bond,2021-10-22,S,USD,USD,F,C,OPR,25000000.0,0.0,25000000.0,100.0,0.45,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.45
3130ALX90,P1-2026,2021-03-31,2021-04-20,2026-04-20,Domestic Bond,2021-10-20,S,USD,USD,F,U,OPR,25000000.0,0.0,25000000.0,100.0,0.65,100000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.65
3130ALXA7,74-2024,2021-03-31,2021-04-21,2024-10-21,Domestic Bond,2021-10-21,S,USD,USD,F,C,OPR,15000000.0,0.0,15000000.0,100.0,0.575,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.575
3130ALXB5,75-2024,2021-03-31,2021-04-22,2024-04-22,Domestic Bond,2021-10-22,S,USD,USD,F,C,OPR,15000000.0,0.0,15000000.0,100.0,0.45,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.45
3130ALXD1,76-2024,2021-03-31,2021-04-26,2024-01-26,Domestic Bond,2021-07-26,S,USD,USD,F,C,OPR,15000000.0,0.0,15000000.0,100.0,0.375,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.375
3130ALXF6,P4-2026,2021-04-01,2021-04-28,2026-01-28,Domestic Bond,2021-07-28,S,USD,USD,F,C,OPR,30000000.0,0.0,30000000.0,100.0,1.0,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.0
3130ALXG4,77-2024,2021-04-01,2021-04-19,2024-06-19,Domestic Bond,2021-10-19,S,USD,USD,F,C,OPR,30000000.0,0.0,30000000.0,100.0,0.5,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.5
3130ALXH2,EI-2036,2021-04-01,2021-04-14,2036-04-14,Domestic Bond,2021-10-14,S,USD,USD,F,C,OPR,5000000.0,0.0,5000000.0,100.0,2.45,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,2.45
3130ALXJ8,P5-2026,2021-04-01,2021-04-29,2026-04-29,Domestic Bond,2021-10-29,S,USD,USD,F,C,OPR,25000000.0,0.0,25000000.0,100.0,1.15,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.15
3130ALXL3,78-2024,2021-04-01,2021-04-19,2024-07-19,Domestic Bond,2021-07-19,S,USD,USD,F,C,OPR,25000000.0,0.0,25000000.0,100.0,0.5,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.5
3130ALXP4,P7-2026,2021-04-05,2021-04-28,2026-04-28,Domestic Bond,2021-10-28,S,USD,USD,F,C,OPR,50000000.0,0.0,50000000.0,100.0,1.2,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.2
3130ALXQ2,79-2024,2021-04-05,2021-04-29,2024-04-29,Domestic Bond,2021-10-29,S,USD,USD,F,C,OPR,175000000.0,0.0,175000000.0,100.0,0.5,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.5
3130ALXR0,P8-2026,2021-04-05,2021-04-21,2026-04-21,Domestic Bond,2021-10-21,S,USD,USD,F,U,OPR,30000000.0,0.0,30000000.0,100.0,0.625,100000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.625
3130ALXV1,Q1-2026,2021-04-05,2021-04-22,2026-04-22,Domestic Bond,2021-10-22,S,USD,USD,F,C,OPR,50000000.0,0.0,50000000.0,100.0,1.1,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.1
3130ALXW9,8S-2027,2021-04-05,2021-04-22,2027-04-22,Domestic Bond,2021-10-22,S,USD,USD,F,U,OPR,40000000.0,0.0,40000000.0,100.0,1.75,100000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.75
3130ALXX7,Q2-2026,2021-04-05,2021-04-20,2026-04-20,Domestic Bond,2021-10-20,S,USD,USD,F,C,OPR,30000000.0,0.0,30000000.0,100.0,1.05,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.05
3130ALXY5,MI-2031,2021-04-05,2021-04-15,2031-04-15,Domestic Bond,2021-10-15,S,USD,USD,F,C,OPR,3000000.0,0.0,3000000.0,100.0,2.0,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,2.0
3130ALXZ2,EJ-2036,2021-04-05,2021-04-14,2036-04-14,Domestic Bond,2021-10-14,S,USD,USD,F,C,OPR,15000000.0,0.0,15000000.0,100.0,2.39,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,2.39
3130ALY24,EK-2036,2021-04-05,2021-04-15,2036-04-15,Domestic Bond,2021-10-15,S,USD,USD,F,C,OPR,5000000.0,0.0,5000000.0,100.0,2.53,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,2.53
3130ALY40,G7-2025,2021-04-05,2021-04-20,2025-10-20,Domestic Bond,2021-10-20,S,USD,USD,F,C,OPR,15000000.0,0.0,15000000.0,100.0,1.0,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.0
3130ALY65,G8-2025,2021-04-05,2021-04-29,2025-01-29,Domestic Bond,2021-07-29,S,USD,USD,F,C,OPR,30000000.0,0.0,30000000.0,100.0,0.75,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.75
3130ALY81,82-2024,2021-04-05,2021-04-07,2024-03-08,Domestic Bond,2021-09-08,S,USD,USD,F,C,Non,3800000.0,21000000.0,24800000.0,100.076214,0.375,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.375
3130ALYA6,Q5-2026,2021-04-05,2021-04-28,2026-04-28,Domestic Bond,2021-10-28,S,USD,USD,F,U,OPR,20000000.0,0.0,20000000.0,100.0,0.55,100000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.55
3130ALYB4,Q6-2026,2021-04-05,2021-04-28,2026-04-28,Domestic Bond,2021-10-28,S,USD,USD,F,U,OPR,23000000.0,0.0,23000000.0,100.0,0.7,100000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.7
3130ALYC2,Q7-2026,2021-04-06,2021-04-29,2026-04-29,Domestic Bond,2021-10-29,S,USD,USD,F,C,OPR,25000000.0,0.0,25000000.0,100.0,1.14,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.14
3130ALYD0,Q8-2026,2021-04-06,2021-04-29,2026-04-29,Domestic Bond,2021-10-29,S,USD,USD,F,C,OPR,35000000.0,0.0,35000000.0,100.0,1.0,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.0
3130ALYE8,83-2024,2021-04-06,2021-04-29,2024-04-29,Domestic Bond,2021-10-29,S,USD,USD,F,C,OPR,50000000.0,0.0,50000000.0,100.0,0.45,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.45
3130ALYH1,Q9-2026,2021-04-06,2021-04-28,2026-04-28,Domestic Bond,2021-10-28,S,USD,USD,F,U,OPR,15000000.0,0.0,15000000.0,100.0,0.6,100000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.6
3130ALYM0,R1-2026,2021-04-06,2021-04-28,2026-04-28,Domestic Bond,2021-10-28,S,USD,USD,F,U,OPR,55000000.0,0.0,55000000.0,100.0,0.55,100000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.55
3130ALYN8,H1-2025,2021-04-06,2021-04-28,2025-01-28,Domestic Bond,2021-07-28,S,USD,USD,F,C,OPR,55000000.0,0.0,55000000.0,100.0,0.625,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.625
3130ALVQ4,59-2024,2021-03-29,2021-04-26,2024-07-26,Domestic Bond,2021-10-26,S,USD,USD,F,C,OPR,50000000.0,0.0,50000000.0,100.0,0.45,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.45
3130ALVR2,61-2024,2021-03-29,2021-04-23,2024-10-23,Domestic Bond,2021-10-23,S,USD,USD,F,C,OPR,50000000.0,0.0,50000000.0,100.0,0.52,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.52
3130ALVS0,F6-2025,2021-03-29,2021-04-27,2025-01-27,Domestic Bond,2021-10-27,S,USD,USD,F,C,OPR,50000000.0,0.0,50000000.0,100.0,0.62,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.62
3130ALVT8,L7-2026,2021-03-29,2021-04-14,2026-04-14,Domestic Bond,2021-10-14,S,USD,USD,F,U,OPR,35000000.0,0.0,35000000.0,100.0,0.5,100000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.5
3130ALVU5,L8-2026,2021-03-29,2021-04-22,2026-04-22,Domestic Bond,2021-10-22,S,USD,USD,F,U,OPR,15000000.0,0.0,15000000.0,100.0,0.75,100000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.75
3130ALVV3,L9-2026,2021-03-29,2021-04-06,2026-04-06,Domestic Bond,2021-10-06,S,USD,USD,F,U,OPR,15000000.0,0.0,15000000.0,100.0,0.55,100000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.55
3130ALVW1,M1-2026,2021-03-29,2021-04-06,2026-04-06,Domestic Bond,2021-10-06,S,USD,USD,F,U,OPR,15000000.0,0.0,15000000.0,100.0,1.05,100000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.05
3130ALVY7,62-2024,2021-03-30,2021-04-15,2024-04-15,Domestic Bond,2021-10-15,S,USD,USD,F,C,OPR,175000000.0,0.0,175000000.0,100.0,0.4,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.4
3130ALVZ4,M2-2026,2021-03-30,2021-04-14,2026-04-14,Domestic Bond,2021-10-14,S,USD,USD,F,C,OPR,50000000.0,0.0,50000000.0,100.0,1.04,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.04
3130ALW26,F7-2025,2021-03-30,2021-04-22,2025-04-22,Domestic Bond,2021-10-22,S,USD,USD,F,C,OPR,40000000.0,0.0,40000000.0,100.0,0.75,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.75
3130ALW34,63-2024,2021-03-30,2021-04-22,2024-07-22,Domestic Bond,2021-07-22,S,USD,USD,F,C,OPR,35000000.0,0.0,35000000.0,100.0,0.5,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.5
3130ALW42,F8-2025,2021-03-30,2021-04-22,2025-04-22,Domestic Bond,2021-10-22,S,USD,USD,F,C,OPR,15000000.0,0.0,15000000.0,100.0,0.75,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.75
3130ALW67,M4-2026,2021-03-30,2021-04-22,2026-04-22,Domestic Bond,2021-10-22,S,USD,USD,F,C,OPR,55000000.0,0.0,55000000.0,100.0,1.1,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.1
3130ALW75,8P-2027,2021-03-30,2021-04-15,2027-04-15,Domestic Bond,2021-10-15,S,USD,USD,F,C,OPR,25000000.0,0.0,25000000.0,100.0,1.35,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.35
3130ALW83,M5-2026,2021-03-30,2021-04-16,2026-10-16,Domestic Bond,2021-10-16,S,USD,USD,F,C,OPR,150000000.0,0.0,65000000.0,100.0,1.25,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.25
3130ALWA8,F9-2025,2021-03-30,2021-04-15,2025-04-15,Domestic Bond,2021-10-15,S,USD,USD,F,U,OPR,25000000.0,0.0,25000000.0,100.0,0.625,100000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.625
3130ALWB6,M7-2026,2021-03-30,2021-04-13,2026-04-13,Domestic Bond,2021-10-13,S,USD,USD,F,C,OPR,15000000.0,0.0,15000000.0,100.0,1.1,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.1
3130ALWE0,64-2024,2021-03-30,2021-04-15,2024-04-15,Domestic Bond,2021-10-15,S,USD,USD,F,C,OPR,15000000.0,0.0,15000000.0,100.0,0.4,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.4
3130ALWF7,VU-2028,2021-03-30,2021-04-13,2028-04-13,Domestic Bond,2021-10-13,S,USD,USD,F,C,OPR,10000000.0,0.0,10000000.0,100.0,1.6,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,1.6
3130ALWG5,MG-2031,2021-03-30,2021-04-14,2031-04-14,Domestic Bond,2021-10-14,S,USD,USD,F,C,OPR,25000000.0,0.0,25000000.0,100.0,2.0,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,2.0
3130ALWJ9,G2-2025,2021-03-30,2021-04-21,2025-04-21,Domestic Bond,2021-10-21,S,USD,USD,F,C,OPR,25000000.0,0.0,25000000.0,100.0,0.71,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.71
3130ALWK6,65-2024,2021-03-30,2021-04-21,2024-10-21,Domestic Bond,2021-10-21,S,USD,USD,F,C,OPR,30000000.0,0.0,30000000.0,100.0,0.575,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.575
3130ALWL4,G3-2025,2021-03-30,2021-04-08,2025-04-08,Domestic Bond,2021-10-08,S,USD,USD,F,C,OPR,15000000.0,0.0,15000000.0,100.0,0.72,10000.0,5000.0,030/360,Fed NY - Pay Agent,N,0.72
